"SERIALNO","AGE","WRKLYR","MILITARY","INCTOT"
"8204361",0,"0",0,NA
"8205246",51,"1",4,16000
"8205636",64,"1",4,42000
"8205636",67,"2",4,4400
"8205772",68,"1",4,29800
"8205772",59,"2",4,0
"8206844",73,"2",4,7900
"8206925",59,"1",2,159000
"8206925",54,"2",4,0
"8208372",47,"1",4,42000
"8210369",58,"1",3,160000
"8210369",50,"1",4,175000
"8210465",47,"1",2,45110
"8210465",44,"1",4,32000
"8210728",54,"2",4,6900
"8210782",51,"1",2,65680
"8210782",21,"1",4,15510
"8210782",48,"1",4,80900
"8211361",63,"1",4,22900
"8211445",22,"1",4,4000
"8211451",35,"1",4,20000
"8211451",31,"1",4,9000
"8212161",28,"1",4,25000
"8212161",31,"1",4,25000
"8215492",57,"1",4,28720
"8216177",64,"1",2,41400
"8216177",59,"1",2,2300
"8216177",32,"1",4,24530
"8216675",44,"1",4,27000
"8218059",24,"1",4,18500
"8218059",26,"1",4,20000
"8220164",30,"1",4,5000
"8220164",12,"0",0,NA
"8220164",8,"0",0,NA
"8220164",7,"0",0,NA
"8220164",33,"1",4,15000
"8223124",25,"1",4,11350
"8223769",51,"1",2,37000
"8223769",14,"0",0,NA
"8224561",93,"2",4,11000
"8224837",82,"2",4,31300
"8225099",84,"1",4,30210
"8225099",56,"2",2,8800
"8226083",86,"2",4,12600
"8227502",37,"1",4,65000
"8227502",37,"1",4,30000
"8227502",9,"0",0,NA
"8227502",6,"0",0,NA
"8227627",27,"1",4,12400
"8227627",9,"0",0,NA
"8227627",5,"0",0,NA
"8227627",3,"0",0,NA
"8227627",2,"0",0,NA
"8228106",27,"2",4,20000
"8228803",40,"1",4,65000
"8228803",39,"2",4,0
"8228803",17,"2",4,0
"8228803",11,"0",0,NA
"8229748",50,"1",2,23000
"8229748",47,"1",4,16000
"8230780",41,"1",4,41050
"8230780",37,"1",4,11030
"8230780",16,"2",0,0
"8230780",12,"0",0,NA
"8230780",7,"0",0,NA
"8230780",5,"0",0,NA
"8232229",55,"1",2,31700
"8232229",58,"1",4,8300
"8232229",25,"1",4,24500
"8232779",63,"2",4,7200
"8232779",38,"1",2,31000
"8232919",57,"1",4,25480
"8233048",18,"1",4,4000
"8234518",83,"2",4,13100
"8235721",60,"2",4,0
"8235721",63,"2",2,19100
"8236964",18,"1",4,11000
"8237919",68,"2",4,6800
"8238470",21,"1",4,16100
"8238470",2,"0",0,NA
"8238674",62,"2",4,10300
"8238674",31,"1",4,16300
"8241079",39,"1",4,18000
"8242337",18,"1",4,900
"8242582",22,"2",4,0
"8243791",19,"1",4,2500
"8246338",41,"1",4,21000
"8246338",39,"1",4,20000
"8247820",62,"2",4,38400
"8247820",57,"2",4,26500
"8248943",51,"1",4,28020
"8248943",51,"1",4,119000
"8250747",45,"1",4,87580
"8250747",42,"1",4,18000
"8250747",14,"0",0,NA
"8250747",18,"1",4,1500
"8251220",18,"1",4,500
"8251346",46,"1",4,66500
"8251346",44,"2",4,1000
"8254096",39,"1",4,43000
"8254096",35,"1",4,10000
"8254096",7,"0",0,NA
"8254096",5,"0",0,NA
"8254480",64,"2",2,8400
"8254480",65,"2",4,7060
"8254742",31,"1",4,28500
"8254742",8,"0",0,NA
"8254742",4,"0",0,NA
"8254877",55,"1",3,24000
"8254877",52,"1",4,41350
"8255463",54,"1",2,23000
"8255463",51,"2",4,0
"8255463",32,"1",4,7800
"8255589",45,"1",4,14900
"8255589",54,"1",4,14180
"8255696",39,"1",4,24500
"8255696",33,"2",4,7200
"8255696",16,"1",0,2900
"8255696",11,"0",0,NA
"8255696",7,"0",0,NA
"8255959",42,"1",4,19600
"8255959",81,"2",4,10990
"8256458",35,"1",4,42010
"8256458",36,"1",4,10500
"8256458",7,"0",0,NA
"8256458",4,"0",0,NA
"8256462",36,"1",4,17000
"8256462",34,"1",4,35000
"8256462",8,"0",0,NA
"8256462",4,"0",0,NA
"8256707",25,"1",4,34310
"8257273",78,"2",2,12600
"8257273",71,"2",4,7950
"8257449",76,"2",4,8120
"8258020",45,"1",4,16000
"8258184",34,"1",4,31000
"8258184",32,"1",4,340
"8258184",7,"0",0,NA
"8258184",3,"0",0,NA
"8258184",0,"0",0,NA
"8258276",19,"1",4,6000
"8259033",82,"2",2,18300
"8259033",76,"2",2,12000
"8259626",18,"1",4,4100
"8262113",69,"2",2,4400
"8262113",68,"2",4,7300
"8262568",49,"1",4,59000
"8262568",16,"1",0,100
"8262568",13,"0",0,NA
"8262568",46,"1",4,30000
"8262739",19,"1",4,3000
"8263242",59,"1",4,40000
"8263242",72,"2",4,9400
"8264161",28,"1",2,14600
"8264161",26,"1",4,17100
"8264161",4,"0",0,NA
"8264161",2,"0",0,NA
"8264525",30,"1",4,22000
"8264525",28,"1",4,30000
"8264595",24,"1",4,26000
"8264595",27,"1",4,24000
"8266399",93,"2",4,6200
"8267539",53,"1",4,26600
"8268136",54,"1",4,35400
"8269318",77,"2",2,32500
"8269318",86,"2",4,6000
"8270885",83,"2",4,14000
"8270885",68,"2",4,5300
"8272071",56,"1",2,46154
"8272071",40,"1",4,24500
"8272071",14,"0",0,NA
"8272071",11,"0",0,NA
"8272071",11,"0",0,NA
"8272089",44,"2",4,9590
"8273180",60,"2",4,19800
"8273648",51,"1",4,38800
"8274843",25,"1",4,16000
"8274843",25,"1",4,16000
"8275268",27,"1",4,16100
"8276539",19,"1",4,6000
"8277102",54,"1",2,25000
"8277102",47,"1",4,25000
"8277758",76,"2",4,6700
"8278405",42,"1",4,52000
"8278405",36,"2",4,0
"8278405",5,"0",0,NA
"8278428",34,"1",4,30000
"8278428",37,"1",4,13950
"8278428",0,"0",0,NA
"8278428",12,"0",0,NA
"8279306",70,"1",4,19700
"8279306",67,"2",4,5700
"8279306",93,"2",4,12400
"8280445",52,"1",2,48000
"8280445",44,"1",4,23000
"8280565",66,"2",4,13800
"8280788",48,"1",4,30900
"8280788",40,"1",4,0
"8280788",8,"0",0,NA
"8280788",5,"0",0,NA
"8280788",1,"0",0,NA
"8281123",49,"1",4,8130
"8281123",34,"2",3,330
"8281480",37,"2",4,0
"8281480",8,"0",0,NA
"8282940",50,"1",4,6100
"8282940",35,"1",4,9100
"8282940",9,"0",0,NA
"8282940",8,"0",0,NA
"8282940",6,"0",0,NA
"8284611",73,"2",4,7514
"8285629",41,"1",4,23700
"8285629",28,"1",4,30000
"8285629",0,"0",0,NA
"8285734",20,"1",4,4000
"8286339",28,"1",4,35300
"8286339",31,"1",4,38000
"8287356",23,"1",4,18000
"8287356",40,"2",2,6840
"8287356",39,"1",4,13130
"8287356",26,"1",4,10000
"8287356",23,"1",4,6100
"8287887",28,"1",4,50000
"8287887",29,"1",4,34000
"8288550",41,"1",2,36000
"8288550",33,"1",4,24000
"8288550",13,"0",0,NA
"8288550",12,"0",0,NA
"8288550",11,"0",0,NA
"8289480",46,"1",4,32600
"8289480",50,"1",4,16400
"8289846",49,"1",2,58000
"8289846",54,"1",4,7500
"8289889",75,"2",2,10380
"8289894",41,"1",4,30000
"8290913",59,"2",4,136300
"8291182",82,"2",4,19100
"8291182",84,"2",4,1700
"8291361",30,"1",4,30000
"8291361",32,"1",4,21200
"8291646",75,"2",2,13130
"8291646",56,"1",4,21730
"8293088",21,"2",4,0
"8293088",0,"0",0,NA
"8293088",17,"1",4,8300
"8293092",59,"1",4,9100
"8293092",19,"1",4,1300
"8293097",36,"1",2,34300
"8293097",32,"1",4,77000
"8293097",0,"0",0,NA
"8293097",58,"1",4,6700
"8293296",22,"1",4,7650
"8293705",78,"2",2,18200
"8293705",75,"2",4,12500
"8293839",78,"2",2,8000
"8293839",63,"1",4,4500
"8293986",72,"1",2,24700
"8293986",66,"2",4,4800
"8293986",16,"2",0,0
"8293986",14,"0",0,NA
"8294001",42,"1",2,30000
"8294001",39,"1",4,9000
"8296321",74,"2",2,12800
"8296321",71,"2",4,4850
"8297175",52,"2",4,6000
"8297634",40,"1",4,33550
"8297634",35,"1",4,35300
"8297634",5,"0",0,NA
"8297634",2,"0",0,NA
"8298811",42,"1",4,84000
"8298811",44,"1",4,26000
"8298811",13,"0",0,NA
"8298811",11,"0",0,NA
"8299156",93,"2",4,6200
"8299156",53,"1",2,4950
"8299396",47,"1",4,2000
"8299396",21,"2",4,6800
"8299396",18,"1",4,9100
"8299396",18,"1",4,3150
"8299396",11,"0",0,NA
"8299396",0,"0",0,NA
"8299396",43,"2",4,0
"8299645",43,"1",4,59000
"8299888",82,"2",4,6200
"8300787",39,"1",4,55000
"8300787",29,"1",4,26000
"8300787",0,"0",0,NA
"8300787",8,"0",0,NA
"8301261",84,"2",2,5460
"8302072",29,"1",4,10000
"8302578",20,"1",4,1500
"8304967",50,"1",4,47600
"8304967",54,"1",4,17800
"8305957",49,"1",3,97300
"8305957",49,"1",4,16200
"8307055",29,"1",4,26000
"8307055",21,"1",4,17000
"8307306",31,"2",3,840
"8307306",55,"1",4,8400
"8307306",11,"0",0,NA
"8307306",10,"0",0,NA
"8307724",71,"1",4,59000
"8307724",67,"1",4,113000
"8307917",40,"1",4,82700
"8308799",81,"2",4,6800
"8309763",60,"1",4,78600
"8309763",60,"1",4,8150
"8309876",86,"2",4,9300
"8310101",23,"1",4,18700
"8310101",29,"1",4,19004
"8310101",23,"1",4,18000
"8310101",21,"1",4,26000
"8310298",65,"1",2,30800
"8310298",55,"1",4,10000
"8312352",26,"1",4,12500
"8312352",32,"1",4,37000
"8312729",18,"1",4,4000
"8313280",73,"2",2,39700
"8313280",69,"2",4,6800
"8313354",42,"1",4,18000
"8314545",19,"1",4,18200
"8314545",1,"0",0,NA
"8314545",21,"1",4,3000
"8316127",39,"1",4,132000
"8316127",38,"1",4,34900
"8316127",8,"0",0,NA
"8316127",6,"0",0,NA
"8317440",79,"2",2,5660
"8317440",78,"2",4,5000
"8318559",54,"2",2,23610
"8318759",37,"1",4,9800
"8318759",49,"1",4,1200
"8318759",14,"0",0,NA
"8318759",12,"0",0,NA
"8320098",72,"2",2,16900
"8320098",68,"2",4,6000
"8320184",51,"1",3,83160
"8320184",50,"1",4,25000
"8320184",71,"2",2,22900
"8321635",42,"1",2,26000
"8322223",42,"1",2,20000
"8322223",40,"1",3,2000
"8322663",22,"1",4,1000
"8323507",59,"2",4,10400
"8323507",4,"0",0,NA
"8323697",75,"2",4,6400
"8323697",74,"2",4,5400
"8324249",86,"2",4,17300
"8325511",64,"2",4,5400
"8325511",29,"2",4,7600
"8326995",65,"1",4,22200
"8327810",41,"1",4,47500
"8327810",34,"1",4,6000
"8327810",5,"0",0,NA
"8327810",1,"0",0,NA
"8330969",34,"1",4,12000
"8330969",37,"1",2,13600
"8333005",59,"1",4,52000
"8333005",59,"1",2,61000
"8333392",38,"1",4,45100
"8333392",39,"1",4,1600
"8333392",8,"0",0,NA
"8333392",5,"0",0,NA
"8333553",32,"1",4,28600
"8333553",29,"1",4,16000
"8333553",7,"0",0,NA
"8333553",5,"0",0,NA
"8333553",1,"0",0,NA
"8334605",70,"2",4,126000
"8334605",64,"2",4,35000
"8334899",62,"1",4,-6300
"8334899",62,"1",4,9300
"8334899",22,"1",4,3000
"8335790",41,"1",4,25000
"8335877",21,"1",4,10600
"8335877",24,"1",4,15000
"8336002",56,"1",4,150000
"8336002",55,"1",4,42000
"8336002",27,"1",4,10500
"8336002",20,"2",4,0
"8336002",52,"1",4,25000
"8336251",85,"2",4,20500
"8336825",37,"1",4,30000
"8336825",35,"1",4,27000
"8336825",17,"2",4,0
"8336825",16,"2",0,0
"8336825",14,"0",0,NA
"8337177",30,"1",4,24000
"8337659",39,"1",4,30200
"8337924",38,"2",4,0
"8337924",5,"0",0,NA
"8337924",4,"0",0,NA
"8337924",1,"0",0,NA
"8338134",52,"1",4,290000
"8338224",62,"1",2,42000
"8338224",56,"1",4,37000
"8338937",35,"1",4,30000
"8338937",36,"1",4,30000
"8338937",11,"0",0,NA
"8338937",7,"0",0,NA
"8339135",76,"2",4,6000
"8340401",24,"2",4,105000
"8340582",71,"2",4,38500
"8341633",23,"1",4,23000
"8341633",30,"1",4,15000
"8341633",4,"0",0,NA
"8342429",44,"1",4,32000
"8342429",60,"2",2,0
"8343875",44,"1",4,18800
"8343875",45,"1",2,37200
"8344080",20,"1",4,6000
"8344345",54,"1",4,38730
"8344345",53,"1",4,30500
"8344408",77,"2",4,6000
"8344408",46,"2",4,420
"8345674",32,"1",4,43100
"8345696",49,"2",2,6800
"8348657",47,"1",4,35320
"8348657",48,"1",4,23000
"8348657",16,"1",0,3380
"8348657",13,"0",0,NA
"8349002",45,"1",4,39020
"8349677",93,"2",4,10300
"8349677",74,"2",4,9600
"8351319",63,"2",3,15200
"8351319",57,"1",4,9000
"8351319",14,"0",0,NA
"8351503",74,"2",4,11600
"8352597",69,"2",4,6700
"8352657",54,"1",2,19020
"8352657",48,"1",4,44200
"8353195",50,"1",2,42000
"8353195",55,"1",4,1900
"8353195",16,"2",0,0
"8353288",58,"1",2,20000
"8353288",54,"2",4,0
"8353974",38,"1",4,9140
"8353974",93,"2",4,6010
"8354181",66,"2",4,13200
"8355308",37,"1",4,5870
"8355308",50,"1",2,17300
"8356416",39,"1",4,35000
"8356416",42,"2",4,0
"8356416",14,"0",0,NA
"8356416",11,"0",0,NA
"8356416",9,"0",0,NA
"8356880",32,"1",4,27000
"8356913",93,"2",4,7500
"8356913",74,"2",3,6500
"8357294",31,"1",4,6500
"8357294",31,"1",4,5600
"8357294",1,"0",0,NA
"8357402",84,"2",4,16100
"8357565",32,"2",4,18200
"8358295",24,"1",4,11700
"8358678",48,"1",4,33330
"8358678",42,"1",4,33330
"8358678",16,"1",0,2220
"8359406",28,"1",2,27000
"8359406",28,"1",4,19000
"8360378",38,"1",4,40000
"8360378",45,"1",4,20000
"8361249",29,"1",4,39000
"8361249",7,"0",0,NA
"8361249",31,"1",4,27000
"8365097",57,"1",4,25000
"8365097",85,"2",4,10000
"8366587",64,"1",2,31100
"8366587",18,"1",4,15000
"8366587",42,"1",4,14700
"8366686",77,"2",2,14300
"8367332",48,"1",4,5000
"8367332",26,"1",4,10400
"8367332",46,"2",4,8900
"8367332",28,"1",4,4500
"8367332",30,"1",4,12800
"8367582",19,"1",4,6600
"8367632",43,"1",4,30000
"8367632",41,"1",4,50000
"8368172",53,"1",4,30000
"8368172",52,"1",4,18000
"8368172",13,"0",0,NA
"8370325",66,"2",4,5500
"8370325",66,"2",2,18600
"8370471",34,"1",4,40000
"8370471",33,"1",4,7000
"8370471",6,"0",0,NA
"8370471",2,"0",0,NA
"8372056",47,"1",2,45000
"8372056",41,"1",4,5010
"8372056",4,"0",0,NA
"8373805",83,"2",4,8800
"8374331",48,"2",4,13000
"8374897",64,"1",4,24000
"8375630",22,"1",4,260
"8375630",1,"0",0,NA
"8377184",45,"1",4,1540
"8377184",45,"1",4,33000
"8377184",11,"0",0,NA
"8377184",8,"0",0,NA
"8377519",83,"2",2,35600
"8377519",93,"1",4,12100
"8379841",49,"1",2,290000
"8379841",37,"1",4,20000
"8379841",15,"0",0,0
"8379841",13,"0",0,NA
"8379841",10,"0",0,NA
"8379841",9,"0",0,NA
"8380486",28,"1",4,16500
"8380486",28,"1",4,14000
"8382984",46,"1",4,43100
"8382984",44,"2",4,0
"8382984",17,"2",4,0
"8383253",35,"1",4,9800
"8383340",42,"1",4,17000
"8384177",42,"1",4,12000
"8384177",19,"1",4,3000
"8384627",44,"1",2,32000
"8386262",47,"2",4,19700
"8386262",26,"1",4,11000
"8388673",39,"1",4,40800
"8388673",39,"1",4,14600
"8388673",4,"0",0,NA
"8388673",1,"0",0,NA
"8388831",24,"1",4,117000
"8388831",19,"1",4,135000
"8389401",53,"1",2,14400
"8389401",55,"1",4,4700
"8389708",18,"1",4,8000
"8389944",54,"1",4,39000
"8389944",13,"0",0,NA
"8389944",66,"1",4,36000
"8390779",47,"1",4,12000
"8390779",13,"0",0,NA
"8391809",48,"1",4,9800
"8391809",51,"1",4,16900
"8391809",16,"1",0,1500
"8391818",35,"1",4,23000
"8391818",37,"1",4,23400
"8391818",2,"0",0,NA
"8392078",64,"2",3,32600
"8392078",64,"2",4,6000
"8392923",37,"1",4,110004
"8392923",29,"1",4,11000
"8393260",22,"1",4,10000
"8393260",22,"1",4,3200
"8393260",21,"1",4,4000
"8393523",63,"1",2,22210
"8393523",61,"1",4,9200
"8394406",43,"1",4,18000
"8394406",40,"1",4,17500
"8394406",4,"0",0,NA
"8394763",43,"1",4,23700
"8394763",41,"2",4,0
"8394763",16,"1",0,3500
"8394763",15,"0",0,3500
"8394763",12,"0",0,NA
"8394763",9,"0",0,NA
"8394763",6,"0",0,NA
"8395888",30,"1",4,24090
"8396063",76,"2",4,86700
"8396477",18,"1",4,500
"8397642",67,"2",4,6000
"8397643",72,"2",4,14600
"8398034",25,"1",4,24000
"8399200",69,"2",2,6800
"8399249",21,"1",4,7900
"8399249",20,"1",4,10050
"8400418",40,"1",4,34700
"8400418",39,"1",4,6800
"8400418",4,"0",0,NA
"8400634",57,"2",4,120
"8400634",58,"1",4,11000
"8401106",20,"1",4,16400
"8401106",21,"1",4,25100
"8401106",2,"0",0,NA
"8401410",42,"1",4,15000
"8403029",22,"2",4,3600
"8403029",0,"0",0,NA
"8403643",50,"1",4,21900
"8403643",45,"1",4,24000
"8404559",66,"1",2,18600
"8404559",53,"1",4,16300
"8404780",75,"2",2,29200
"8404780",70,"2",4,8400
"8405108",54,"1",4,32400
"8405108",62,"2",4,10000
"8406340",60,"1",2,70000
"8406340",58,"2",4,0
"8407632",37,"2",3,13500
"8409002",76,"2",4,14000
"8409002",81,"2",4,4600
"8410946",46,"2",4,18700
"8410946",47,"1",4,33800
"8411906",73,"2",2,31000
"8412782",23,"1",4,27100
"8412782",23,"1",4,3500
"8413917",29,"1",4,52000
"8413917",30,"1",4,24900
"8414042",43,"1",4,32200
"8414101",25,"1",4,20000
"8414101",25,"1",4,25000
"8414761",65,"1",2,361600
"8414761",56,"1",4,15800
"8417167",43,"1",4,32990
"8417167",15,"0",0,1500
"8417167",12,"0",0,NA
"8417281",33,"1",4,309000
"8417281",30,"1",4,32000
"8417335",38,"1",4,56050
"8417335",34,"1",4,36000
"8419652",53,"1",4,17800
"8419652",51,"2",4,0
"8420752",42,"1",4,22000
"8421362",41,"1",2,62700
"8421362",40,"1",4,30100
"8421362",9,"0",0,NA
"8421362",6,"0",0,NA
"8422259",61,"2",4,28400
"8423331",19,"2",4,50
"8423490",74,"1",4,44430
"8423490",60,"1",4,86230
"8423530",43,"1",4,24700
"8423530",38,"2",4,110
"8423530",22,"2",4,6400
"8423530",8,"0",0,NA
"8423530",22,"1",4,16000
"8423530",19,"1",3,3700
"8426255",33,"1",4,10200
"8426255",47,"1",4,120600
"8426513",43,"1",4,27000
"8426513",44,"1",4,25000
"8426513",8,"0",0,NA
"8426513",6,"0",0,NA
"8426869",41,"1",3,42000
"8426869",45,"1",4,3000
"8426869",17,"1",4,1300
"8426869",14,"0",0,NA
"8426869",11,"0",0,NA
"8426869",10,"0",0,NA
"8426882",43,"1",4,35470
"8426882",17,"1",3,4700
"8426882",15,"0",0,5000
"8426895",49,"1",3,112000
"8426895",49,"1",4,1500
"8426895",10,"0",0,NA
"8426895",8,"0",0,NA
"8427421",54,"1",2,27900
"8427421",52,"1",4,7600
"8427474",44,"1",4,8700
"8427474",50,"1",2,40600
"8427942",48,"1",4,35000
"8427942",50,"1",4,12000
"8427942",19,"1",4,9600
"8427942",14,"0",0,NA
"8428530",81,"2",4,38700
"8428901",50,"1",2,75000
"8428901",47,"1",4,62000
"8432054",24,"1",4,1000
"8432833",86,"2",4,24700
"8433285",19,"1",4,1500
"8434245",93,"2",4,13500
"8434852",46,"1",4,50400
"8435067",74,"1",4,36100
"8435067",60,"2",4,1200
"8435315",36,"1",4,21780
"8437654",32,"1",4,25900
"8437654",36,"1",4,3700
"8437654",5,"0",0,NA
"8437654",5,"0",0,NA
"8438726",57,"1",2,15000
"8438726",58,"1",3,21000
"8439122",18,"1",4,2500
"8439349",20,"1",4,11000
"8440906",48,"1",3,20300
"8440906",43,"1",4,28050
"8440992",53,"1",4,5600
"8441577",48,"1",4,21000
"8441577",52,"1",4,5000
"8441577",67,"1",4,46200
"8442511",41,"1",4,12000
"8442511",48,"2",4,0
"8443484",81,"2",2,28000
"8443484",62,"2",4,4400
"8444265",25,"1",4,5820
"8444265",8,"0",0,NA
"8444265",0,"0",0,NA
"8444265",47,"1",4,50000
"8445583",65,"1",4,46300
"8446114",47,"1",4,65000
"8446114",48,"1",4,43000
"8446218",39,"1",4,26800
"8446218",47,"1",4,8600
"8446352",67,"1",4,26080
"8446375",69,"2",4,8060
"8446688",44,"1",4,36040
"8446688",34,"1",4,13860
"8446688",0,"0",0,NA
"8448045",50,"1",4,66900
"8448045",48,"1",4,60100
"8448045",16,"2",0,0
"8449498",63,"1",2,24600
"8449498",60,"1",4,18500
"8449498",33,"1",4,17000
"8451575",46,"1",4,37000
"8451575",40,"1",4,25000
"8451575",18,"1",4,5000
"8451575",17,"1",4,2000
"8453296",53,"1",4,38000
"8453296",49,"1",4,18000
"8453296",22,"1",4,13800
"8453296",19,"1",4,7000
"8453749",51,"1",4,26000
"8453749",47,"1",4,26200
"8455815",28,"2",4,0
"8456505",81,"2",4,26500
"8456505",47,"2",4,6300
"8456505",30,"1",4,17300
"8456524",59,"1",4,32540
"8456870",45,"1",4,41600
"8456870",48,"1",4,4000
"8457027",42,"1",2,35000
"8457027",34,"1",4,11000
"8457027",14,"0",0,NA
"8457027",9,"0",0,NA
"8457027",8,"0",0,NA
"8457027",8,"0",0,NA
"8457482",86,"2",4,5300
"8457778",40,"1",4,9300
"8457778",10,"0",0,NA
"8457778",3,"0",0,NA
"8458072",48,"1",4,290000
"8458072",47,"1",4,48900
"8458072",17,"1",4,6900
"8458687",51,"1",4,43700
"8458687",51,"1",4,45100
"8458687",77,"2",4,8100
"8458737",76,"2",4,14900
"8458765",25,"2",4,1200
"8458765",1,"0",0,NA
"8458765",20,"1",4,14400
"8459544",68,"2",2,40000
"8459544",68,"2",4,24000
"8459994",30,"1",4,22000
"8459994",14,"0",0,NA
"8459994",10,"0",0,NA
"8459994",9,"0",0,NA
"8459994",14,"0",0,NA
"8459994",12,"0",0,NA
"8459994",28,"1",4,16000
"8460098",85,"2",4,14300
"8460098",87,"2",4,7480
"8460958",45,"1",4,-4200
"8460958",45,"1",4,21000
"8460958",15,"0",0,0
"8461019",64,"2",2,11100
"8461019",60,"1",4,25600
"8461035",44,"1",4,78600
"8461035",60,"2",2,10000
"8461035",12,"0",0,NA
"8462009",32,"1",4,16000
"8462009",41,"1",4,9000
"8462525",64,"1",2,50900
"8462525",61,"2",4,0
"8462933",53,"1",4,30000
"8462933",55,"1",4,91000
"8463719",36,"1",4,75700
"8464391",56,"1",4,54000
"8464391",56,"1",4,36000
"8465113",54,"1",4,24000
"8465113",49,"1",4,24000
"8466772",44,"1",4,38500
"8468382",31,"1",4,45500
"8468382",38,"1",4,17000
"8468382",6,"0",0,NA
"8468382",1,"0",0,NA
"8468711",45,"1",4,326590
"8468711",48,"1",4,89200
"8468711",15,"0",0,0
"8468711",13,"0",0,NA
"8468845",30,"2",4,600
"8468845",29,"1",4,22500
"8468845",2,"0",0,NA
"8471047",61,"2",2,0
"8471047",93,"2",4,9000
"8471290",18,"1",4,500
"8471290",39,"1",4,18800
"8471290",20,"1",4,16000
"8471296",37,"1",4,46400
"8471296",44,"1",4,60700
"8471296",9,"0",0,NA
"8471296",4,"0",0,NA
"8471767",48,"1",4,52000
"8472250",39,"1",2,81000
"8472250",34,"1",4,4000
"8472250",8,"0",0,NA
"8472250",0,"0",0,NA
"8472796",58,"1",4,32000
"8472796",63,"1",4,45120
"8473369",55,"1",4,165900
"8473369",52,"1",4,39000
"8474059",22,"1",4,21000
"8474059",25,"1",4,23000
"8474251",41,"1",3,37300
"8474251",28,"1",4,31100
"8474251",17,"1",4,2000
"8474251",15,"0",0,750
"8474582",65,"1",4,19600
"8474582",70,"2",4,16900
"8474582",33,"1",4,39120
"8474663",58,"2",2,40000
"8474663",57,"2",4,0
"8474932",37,"1",4,42000
"8474932",10,"0",0,NA
"8474932",8,"0",0,NA
"8475024",52,"1",4,10000
"8475024",31,"1",4,4700
"8475024",30,"2",4,0
"8475024",20,"1",4,12500
"8475024",3,"0",0,NA
"8475024",11,"0",0,NA
"8475024",9,"0",0,NA
"8475024",29,"1",4,16900
"8475024",25,"1",4,20000
"8475992",71,"2",4,18800
"8475992",71,"2",4,6100
"8475992",75,"1",4,33030
"8478503",32,"1",4,24200
"8478503",32,"1",4,30000
"8479094",57,"1",4,19800
"8479094",55,"1",4,24100
"8479480",42,"1",4,19000
"8479480",37,"1",4,9200
"8479480",13,"0",0,NA
"8479480",9,"0",0,NA
"8479480",62,"1",4,22900
"8479953",36,"1",4,26000
"8479953",32,"1",4,15400
"8480621",33,"1",4,23700
"8480621",32,"1",4,6000
"8480621",2,"0",0,NA
"8480621",0,"0",0,NA
"8481900",41,"1",4,26000
"8482222",35,"1",4,28000
"8482222",35,"1",4,29000
"8482222",4,"0",0,NA
"8482222",9,"0",0,NA
"8482854",79,"2",4,3700
"8483021",45,"1",4,50000
"8483021",53,"1",4,32000
"8484098",44,"1",4,54000
"8484098",38,"1",4,40000
"8484098",3,"0",0,NA
"8484098",0,"0",0,NA
"8484204",55,"1",2,33940
"8484204",53,"1",4,11960
"8485525",41,"1",4,306000
"8486036",68,"2",2,52400
"8486036",47,"1",2,24500
"8486529",48,"1",4,88200
"8486529",47,"1",4,8200
"8486529",13,"0",0,NA
"8486529",10,"0",0,NA
"8487704",48,"1",2,40500
"8487704",53,"2",4,5600
"8487704",16,"1",0,2000
"8487916",29,"1",4,24000
"8487916",31,"1",4,55000
"8487916",0,"0",0,NA
"8488641",33,"1",4,29200
"8488773",57,"1",2,88000
"8488773",53,"1",4,50000
"8488773",24,"1",4,30000
"8488773",16,"1",0,2600
"8492049",21,"1",4,21000
"8492049",25,"1",4,24000
"8492877",37,"1",4,28700
"8492877",43,"1",4,50000
"8493545",29,"1",4,30000
"8493911",48,"1",4,26000
"8494633",31,"1",4,32000
"8494633",27,"1",4,12000
"8497253",44,"1",4,26000
"8497253",18,"1",4,3200
"8497253",17,"1",4,1500
"8497932",79,"1",4,8500
"8497932",52,"1",4,6150
"8497932",19,"1",4,9900
"8497932",17,"1",4,3150
"8497932",16,"1",0,880
"8497932",15,"0",0,200
"8499113",53,"1",2,64000
"8499113",49,"1",4,12700
"8499113",15,"0",0,0
"8499113",13,"0",0,NA
"8504733",65,"1",2,16300
"8504733",65,"1",4,29600
"8505907",87,"2",4,0
"8505972",36,"1",4,22000
"8505972",20,"1",4,14000
"8506669",28,"1",4,30120
"8506669",1,"0",0,NA
"8506669",34,"1",4,14800
"8506669",17,"1",4,2910
"8506669",10,"0",0,NA
"8507304",41,"1",4,29000
"8507304",43,"1",4,54000
"8507723",44,"1",2,5370
"8508820",38,"2",4,6100
"8508820",2,"0",0,NA
"8508820",31,"1",4,870
"8509043",52,"1",4,12000
"8511381",63,"2",2,27000
"8511381",57,"1",4,18000
"8514288",50,"1",2,29700
"8514288",50,"1",4,50030
"8514806",44,"1",2,20900
"8514806",36,"1",4,8400
"8514806",13,"0",0,NA
"8515675",37,"1",4,26000
"8516386",30,"1",4,31000
"8516386",30,"1",4,20000
"8516386",4,"0",0,NA
"8516576",36,"1",4,3000
"8516576",36,"1",4,22000
"8516576",3,"0",0,NA
"8516576",9,"0",0,NA
"8517675",61,"1",4,33000
"8517675",61,"1",4,24000
"8519324",49,"1",4,14000
"8519324",48,"2",4,0
"8519324",19,"1",4,7640
"8519324",1,"0",0,NA
"8519324",20,"1",4,4000
