"SERIALNO","PUMA5","HWEIGHT","UNITTYPE","PERSONS","BLDGSZ","HINC"
"7349407","50100",0,2,1,"  ",0
"7349563","50100",15,0,0,"02",0
"7349658","50100",10,0,3,"01",66230
"7350025","50100",10,0,2,"02",56000
"7350087","50100",32,0,5,"02",367500
"7350143","50100",59,0,0,"02",0
"7350327","50100",43,0,4,"02",80400
"7350655","50100",27,0,2,"02",17700
"7350664","50100",10,0,4,"02",90000
"7352903","50100",11,0,2,"01",59010
"7353934","50100",11,0,2,"02",65000
"7354857","50100",37,0,2,"02",42600
"7355292","50100",0,1,1,"  ",0
"7356816","50100",21,0,3,"02",19300
"7358772","50100",14,0,0,"02",0
"7358960","50100",0,2,1,"  ",0
"7359375","50100",31,0,4,"02",46000
"7359860","50100",10,0,5,"02",70300
"7359911","50100",0,2,1,"  ",0
"7360354","50100",10,0,5,"02",164000
"7360715","50100",32,0,3,"02",106900
"7361402","50100",42,0,4,"02",62000
"7362237","50100",37,0,2,"02",38670
"7362717","50100",22,0,4,"02",71150
"7362910","50100",64,0,5,"02",143500
"7363659","50100",11,0,1,"02",114000
"7363712","50100",0,2,1,"  ",0
"7365313","50100",0,2,1,"  ",0
"7366559","50100",11,0,3,"02",40410
"7366955","50100",22,0,0,"02",0
"7367519","50100",0,2,1,"  ",0
"7368333","50100",42,0,1,"09",7300
"7368426","50100",15,0,0,"02",0
"7368616","50100",5,0,1,"02",8700
"7369222","50100",11,0,1,"02",3000
"7369338","50100",10,0,2,"02",42100
"7369359","50100",11,0,2,"02",106000
"7371478","50100",26,0,1,"02",10000
"7372051","50100",11,0,4,"02",24820
"7373079","50100",21,0,1,"02",14600
"7373361","50100",22,0,0,"02",0
"7373789","50100",58,0,3,"02",55000
"7373970","50100",5,0,4,"01",31800
"7376039","50100",10,0,1,"02",9500
"7377234","50100",0,2,1,"  ",0
"7377250","50100",32,0,2,"02",95400
"7379257","50100",38,0,2,"04",32000
"7379666","50100",16,0,4,"04",34000
"7380190","50100",42,0,1,"02",15500
"7380300","50100",10,0,2,"02",63230
"7380561","50100",16,0,1,"06",9600
"7382022","50100",10,0,2,"02",58000
"7382170","50100",16,0,2,"02",39750
"7382176","50100",10,0,3,"02",70000
"7382261","50100",0,1,1,"  ",0
"7382300","50100",10,0,2,"02",31000
"7382779","50100",16,0,3,"02",34000
"7383576","50100",10,0,4,"02",29900
"7383770","50100",11,0,3,"02",26800
"7384859","50100",10,0,3,"02",53000
"7384899","50100",22,0,0,"02",0
"7385135","50100",11,0,2,"02",145000
"7385452","50100",16,0,4,"01",62000
"7385615","50100",10,0,3,"02",69660
"7385619","50100",10,0,5,"02",85200
"7385869","50100",27,0,2,"06",17300
"7386056","50100",16,0,1,"02",17260
"7386438","50100",26,0,1,"03",1000
"7386810","50100",10,0,3,"02",121900
"7386848","50100",10,0,4,"05",71000
"7386908","50100",0,2,1,"  ",0
"7387434","50100",6,0,1,"02",15900
"7387457","50100",15,0,0,"03",0
"7387498","50100",21,0,2,"02",61600
"7387536","50100",42,0,1,"05",2680
"7389213","50100",15,0,0,"06",0
"7390301","50100",47,0,2,"02",76320
"7390524","50100",43,0,3,"02",28220
"7390580","50100",26,0,1,"06",2500
"7390588","50100",0,1,1,"  ",0
"7390594","50100",37,0,1,"04",10000
"7393576","50100",0,1,1,"  ",0
"7394064","50100",16,0,1,"02",49700
"7394349","50100",11,0,3,"02",67620
"7397296","50100",11,0,2,"02",52700
"7397868","50100",15,0,0,"04",0
"7399184","50100",66,0,0,"02",0
"7400599","50100",11,0,2,"02",52000
"7401324","50100",10,0,4,"02",67330
"7401363","50100",47,0,2,"02",88900
"7401427","50100",11,0,3,"06",7500
"7401827","50100",22,0,0,"02",0
"7402151","50100",15,0,0,"02",0
"7402664","50100",32,0,2,"02",51000
"7403583","50100",31,0,3,"01",20000
"7403895","50100",43,0,3,"02",62650
"7404588","50100",0,1,1,"  ",0
"7406460","50100",15,0,0,"02",0
"7406560","50100",42,0,5,"02",40700
"7408127","50100",10,0,4,"02",64100
"7408937","50100",11,0,1,"02",40000
"7409331","50100",37,0,0,"02",0
"7410393","50100",32,0,2,"01",53500
"7410447","50100",48,0,2,"02",88200
"7410687","50100",15,0,2,"02",35200
"7411087","50100",30,0,0,"02",0
"7411943","50100",21,0,3,"02",49400
"7414413","50100",30,0,0,"02",0
"7414940","50100",10,0,2,"02",40000
"7416268","50100",11,0,2,"02",64000
"7416586","50100",15,0,2,"02",26010
"7416789","50100",36,0,0,"02",0
"7417482","50100",11,0,4,"06",17700
"7418058","50100",11,0,1,"04",7120
"7418722","50100",27,0,3,"04",14570
"7420011","50100",53,0,5,"02",48634
"7420058","50100",10,0,3,"04",34000
"7420178","50100",16,0,1,"04",25400
"7421977","50100",15,0,0,"02",0
"7422166","50100",53,0,1,"08",8610
"7422368","50100",16,0,4,"02",51200
"7422409","50100",15,0,0,"05",0
"7422412","50100",11,0,1,"07",7800
"7422672","50100",10,0,2,"01",32240
"7423300","50100",10,0,2,"02",72000
"7423306","50100",32,0,2,"02",103200
"7423898","50100",11,0,2,"04",88800
"7424725","50100",0,2,1,"  ",0
"7424914","50100",0,2,1,"  ",0
"7425030","50100",47,0,2,"02",98000
"7425168","50100",11,0,2,"02",63000
"7426278","50100",10,0,2,"02",26870
"7426719","50100",48,0,2,"02",27200
"7426741","50100",0,1,1,"  ",0
"7428034","50100",15,0,0,"02",0
"7428329","50100",37,0,3,"01",51300
"7428724","50100",11,0,1,"01",37000
"7431174","50100",11,0,2,"02",59820
"7431176","50100",11,0,2,"02",116800
"7431954","50100",26,0,2,"05",60700
"7434163","50100",11,0,2,"08",12100
"7434235","50100",21,0,3,"02",48000
"7434350","50100",11,0,2,"02",37800
"7434423","50100",11,0,3,"05",65100
"7434638","50100",31,0,2,"01",51800
"7434673","50100",37,0,4,"02",165500
"7434885","50100",44,0,0,"02",0
"7435008","50100",22,0,0,"06",0
"7435704","50100",27,0,3,"01",12460
"7436271","50100",48,0,2,"02",43200
"7436519","50100",11,0,1,"02",45000
"7437105","50100",31,0,2,"02",40500
"7437262","50100",11,0,1,"02",38000
"7437954","50100",10,0,1,"02",29700
"7438383","50100",11,0,1,"02",17000
"7438533","50100",37,0,1,"06",38800
"7439590","50100",16,0,1,"04",9000
"7440415","50100",15,0,0,"02",0
"7440574","50100",21,0,2,"02",46250
"7441182","50100",10,0,2,"02",43410
"7441297","50100",15,0,0,"02",0
"7441794","50100",11,0,2,"02",3900
"7442662","50100",10,0,1,"02",152000
"7445847","50100",11,0,2,"02",50900
"7446256","50100",16,0,4,"02",69900
"7446389","50100",0,2,1,"  ",0
"7446575","50100",22,0,0,"02",0
"7448828","50100",10,0,1,"08",7800
"7449949","50100",10,0,1,"02",18000
"7450145","50100",11,0,1,"10",14100
"7450170","50100",68,0,2,"01",43590
"7450910","50100",32,0,3,"02",108500
"7451580","50100",27,0,2,"02",42400
"7452432","50100",10,0,2,"02",57500
"7453091","50100",15,0,0,"02",0
"7453285","50100",27,0,2,"02",75000
"7454450","50100",0,1,1,"  ",0
"7457365","50100",0,2,1,"  ",0
"7457928","50100",22,0,0,"02",0
"7458320","50100",32,0,3,"02",70000
"7458420","50100",15,0,0,"02",0
"7458863","50100",15,0,0,"02",0
"7458865","50100",16,0,1,"04",25000
"7459158","50100",10,0,1,"02",19800
"7459214","50100",48,0,4,"02",33000
"7459818","50100",37,0,2,"02",99000
"7460015","50100",10,0,1,"02",38000
"7460295","50100",16,0,2,"01",35500
"7461531","50100",16,0,6,"02",50500
"7461688","50100",11,0,2,"04",23000
"7461783","50100",7,0,0,"02",0
"7462317","50100",16,0,3,"02",16500
"7462551","50100",16,0,3,"01",0
"7462774","50100",0,2,1,"  ",0
"7463690","50100",53,0,1,"02",19000
"7466142","50100",11,0,4,"02",40000
"7466870","50100",10,0,2,"02",29480
"7467033","50100",58,0,4,"02",60000
"7467705","50100",11,0,3,"02",133180
"7467934","50100",16,0,1,"02",35000
"7468810","50100",11,0,2,"01",145400
"7469695","50100",10,0,4,"02",58680
"7470741","50100",22,0,2,"06",54000
"7470758","50100",0,1,1,"  ",0
"7471331","50100",22,0,0,"02",0
"7471520","50100",0,2,1,"  ",0
"7471707","50100",22,0,2,"01",42020
"7471746","50100",48,0,1,"02",8580
"7472832","50100",32,0,1,"09",17490
"7473118","50100",15,0,0,"03",0
"7473368","50100",21,0,2,"01",51400
"7473442","50100",47,0,1,"08",12900
"7473519","50100",11,0,1,"02",11400
"7473976","50100",16,0,3,"02",17780
"7474413","50100",11,0,1,"02",28000
"7475401","50100",0,2,1,"  ",0
"7475576","50100",10,0,1,"02",27000
"7475938","50100",10,0,2,"02",69300
"7476427","50100",10,0,3,"02",48000
"7476619","50100",27,0,2,"04",29000
"7477870","50100",15,0,0,"03",0
"7477918","50100",32,0,3,"02",92300
"7478816","50100",32,0,1,"05",35600
"7479080","50100",26,0,4,"04",43240
"7480627","50100",21,0,5,"02",35000
"7480629","50100",21,0,2,"02",28500
"7481710","50100",11,0,2,"02",24100
"7482038","50100",10,0,4,"02",70300
"7482196","50100",15,0,2,"02",24200
"7483377","50100",32,0,1,"02",163800
"7483654","50100",27,0,2,"02",9920
"7484040","50100",32,0,6,"02",26800
"7484333","50100",31,0,3,"07",34000
"7484704","50100",27,0,2,"05",63700
"7485447","50100",47,0,2,"02",41090
"7485458","50100",14,0,0,"02",0
"7486506","50100",11,0,1,"02",10800
"7486770","50100",53,0,2,"02",44000
"7486867","50100",22,0,0,"02",0
"7487087","50100",15,0,0,"02",0
"7487205","50100",15,0,0,"02",0
"7487338","50100",15,0,0,"02",0
"7487870","50100",11,0,3,"01",64300
"7490173","50100",15,0,0,"02",0
"7490531","50100",15,0,0,"02",0
"7490827","50100",14,0,0,"02",0
"7490907","50100",16,0,1,"02",17500
"7492810","50100",31,0,3,"02",74380
"7492841","50100",53,0,1,"05",4800
"7493183","50100",37,0,2,"05",32600
"7497086","50100",38,0,4,"02",42000
"7497478","50100",15,0,0,"02",0
"7497541","50100",21,0,4,"02",2200
"7497606","50100",22,0,4,"02",67000
"7498678","50100",14,0,0,"02",0
"7499427","50100",47,0,2,"01",23600
"7500136","50100",32,0,4,"02",81350
"7500248","50100",10,0,2,"02",17200
"7500259","50100",16,0,2,"02",19500
"7501298","50100",16,0,4,"02",325000
"7501545","50100",11,0,3,"02",51400
"7501789","50100",11,0,4,"02",48650
"7501848","50100",11,0,5,"04",17700
"7502088","50100",15,0,0,"02",0
"7502238","50100",10,0,2,"02",56100
"7502769","50100",22,0,0,"02",0
"7503010","50100",32,0,4,"02",46700
"7503292","50100",10,0,2,"02",159800
"7503503","50100",11,0,1,"01",35200
"7503926","50100",0,2,1,"  ",0
"7504062","50100",11,0,9,"02",81100
"7504921","50100",11,0,2,"02",10700
"7505646","50100",26,0,2,"02",50000
"7506201","50100",23,0,0,"02",0
"7506365","50100",15,0,0,"07",0
"7506743","50100",37,0,2,"02",169600
"7507007","50100",14,0,0,"02",0
"7507013","50100",42,0,2,"02",184500
"7509109","50100",11,0,2,"02",51700
"7509545","50100",10,0,1,"02",18400
"7511113","50100",15,0,0,"02",0
"7511327","50100",10,0,2,"02",57860
"7512443","50100",10,0,2,"03",66800
"7512470","50100",11,0,4,"02",35000
"7513404","50100",15,0,2,"01",87700
"7515741","50100",15,0,3,"02",132000
"7516306","50100",15,0,0,"02",0
"7516623","50100",11,0,2,"02",41000
"7518681","50100",26,0,2,"02",33000
"7518697","50100",42,0,4,"02",88040
"7520106","50100",15,0,0,"02",0
"7520209","50100",15,0,0,"02",0
"7520338","50100",10,0,4,"02",101160
"7520620","50100",10,0,2,"02",25300
"7520809","50100",32,0,2,"02",21850
"7521900","50100",11,0,2,"02",73500
"7522501","50100",21,0,1,"02",28000
"7523213","50100",11,0,2,"01",49650
"7523635","50100",10,0,5,"02",43700
"7523659","50100",15,0,0,"02",0
"7524818","50100",5,0,4,"02",49100
"7525163","50100",16,0,3,"02",20250
"7525332","50100",26,0,3,"01",35500
"7525569","50100",32,0,4,"02",59000
"7525944","50100",27,0,4,"02",84070
"7526024","50100",21,0,3,"02",79750
"7526205","50100",11,0,3,"02",48000
"7527718","50100",30,0,0,"01",0
"7527750","50100",10,0,4,"01",45000
"7528047","50100",10,0,2,"02",40100
"7528278","50100",10,0,2,"02",57020
"7528279","50100",10,0,2,"02",19600
"7528637","50100",27,0,3,"02",34830
"7528834","50100",10,0,2,"01",17700
"7529724","50100",48,0,2,"02",17200
"7529799","50100",31,0,1,"01",23600
"7529983","50100",22,0,0,"02",0
"7531861","50100",53,0,2,"05",84000
"7532458","50100",11,0,4,"02",43100
"7532798","50100",21,0,1,"04",15600
"7533179","50100",10,0,2,"02",47040
"7534790","50100",37,0,2,"02",59230
"7535149","50100",21,0,1,"01",22320
"7535585","50100",11,0,1,"02",34200
"7536121","50100",37,0,2,"02",82610
"7536785","50100",15,0,0,"01",0
"7536935","50100",0,1,1,"  ",0
"7538772","50100",14,0,0,"02",0
"7538852","50100",32,0,2,"02",19000
"7539139","50100",14,0,0,"02",0
"7539773","50100",11,0,5,"02",42500
"7539944","50100",22,0,0,"02",0
"7539953","50100",11,0,2,"02",16500
"7540136","50100",11,0,4,"04",27850
"7540402","50100",11,0,1,"02",120000
"7541599","50100",11,0,2,"04",9200
"7542112","50100",11,0,1,"02",15400
"7542189","50100",5,0,3,"02",92200
"7542574","50100",15,0,0,"09",0
"7543537","50100",0,2,1,"  ",0
"7543765","50100",11,0,3,"02",386000
"7543967","50100",11,0,4,"02",89500
"7545170","50100",0,2,1,"  ",0
"7546047","50100",21,0,2,"02",58000
"7546493","50100",43,0,1,"07",23200
"7546831","50100",11,0,4,"02",79880
"7548526","50100",16,0,1,"04",23900
"7550411","50100",5,0,2,"02",62600
"7552186","50100",11,0,2,"02",92000
"7553693","50100",10,0,3,"02",53950
"7554562","50100",43,0,1,"02",68400
"7555488","50100",11,0,2,"02",49350
"7557665","50100",16,0,1,"02",52000
"7558689","50100",37,0,1,"09",8100
"7559357","50100",23,0,0,"02",0
"7560440","50100",15,0,0,"06",0
"7562198","50100",10,0,3,"02",70000
"7562230","50100",16,0,1,"02",116000
"7562273","50100",27,0,4,"02",59000
"7563471","50100",10,0,2,"02",60800
"7564652","50100",11,0,4,"02",32000
"7564849","50100",11,0,2,"02",10200
"7566220","50100",15,0,1,"04",46700
"7566635","50100",15,0,3,"02",51590
"7567473","50100",10,0,3,"02",25000
"7567649","50100",10,0,1,"02",15000
"7567737","50100",11,0,5,"02",41004
"7567747","50100",11,0,1,"01",25000
"7568100","50100",5,0,2,"02",17200
"7568166","50100",47,0,2,"02",24530
"7568200","50100",15,0,6,"02",27600
"7568731","50100",32,0,3,"02",15720
"7568904","50100",16,0,2,"02",71100
"7569364","50100",10,0,10,"02",23200
"7570308","50100",11,0,1,"02",9400
"7570359","50100",37,0,1,"03",7000
"7571600","50100",10,0,2,"03",22200
"7572101","50100",11,0,1,"02",45000
"7573081","50100",11,0,1,"04",3400
"7574761","50100",0,1,1,"  ",0
"7574955","50100",11,0,3,"02",51000
"7575265","50100",53,0,4,"02",55000
"7575338","50100",48,0,2,"03",59700
"7576134","50100",16,0,2,"02",62000
"7576909","50100",31,0,1,"02",18000
"7577451","50100",16,0,6,"01",14100
"7577824","50100",21,0,3,"02",77500
"7578517","50100",37,0,2,"02",69300
"7578989","50100",22,0,0,"02",0
"7579794","50100",15,0,0,"02",0
"7581023","50100",21,0,2,"03",9000
"7581787","50100",37,0,2,"03",11000
"7582315","50100",15,0,0,"09",0
"7582603","50100",11,0,4,"02",36100
"7582718","50100",22,0,0,"02",0
"7583053","50100",10,0,1,"02",14000
"7585157","50100",11,0,4,"02",41000
"7586416","50100",22,0,0,"02",0
"7587679","50100",42,0,3,"02",105000
"7589138","50100",11,0,2,"02",19500
"7591613","50100",42,0,2,"06",41540
"7592042","50100",10,0,2,"02",24500
"7592074","50100",42,0,1,"02",9400
"7592851","50100",52,0,0,"02",0
"7594402","50100",22,0,0,"02",0
"7595259","50100",27,0,5,"02",59900
"7595365","50100",6,0,4,"02",36700
"7595404","50100",11,0,3,"02",64800
"7595468","50100",11,0,2,"02",36830
"7595511","50100",27,0,2,"02",28010
"7596261","50100",11,0,5,"02",65000
"7596404","50100",15,0,0,"02",0
"7597310","50100",47,0,1,"06",60100
"7597751","50100",26,0,3,"02",103800
"7598213","50100",11,0,2,"02",158000
"7598936","50100",10,0,2,"05",9380
"7599180","50100",16,0,2,"02",25000
"7599492","50100",10,0,1,"01",8100
"7599703","50100",26,0,1,"08",6800
"7600292","50100",48,0,1,"05",21800
"7600983","50100",37,0,4,"02",120000
"7601225","50100",11,0,4,"01",27000
"7603683","50100",10,0,1,"07",75000
"7605053","50100",10,0,1,"02",22100
"7605067","50100",11,0,1,"02",9500
"7605152","50100",16,0,1,"04",3000
"7606392","50100",10,0,2,"02",23000
"7606824","50100",11,0,3,"02",48600
"7607311","50100",27,0,1,"04",40000
"7607572","50100",42,0,2,"02",23500
"7607819","50100",5,0,3,"02",118200
"7608587","50100",37,0,2,"02",69300
"7608696","50100",7,0,0,"02",0
"7608791","50100",11,0,2,"02",145000
"7609834","50100",16,0,1,"02",15000
"7612096","50100",15,0,0,"03",0
"7612860","50100",11,0,2,"02",148000
"7613400","50100",44,0,0,"03",0
"7615246","50100",27,0,4,"01",34500
"7615519","50100",22,0,1,"02",7300
"7615525","50100",10,0,2,"02",19000
"7616430","50100",43,0,3,"02",83250
"7616566","50100",16,0,1,"02",45000
"7619636","50100",10,0,2,"01",28000
"7619929","50100",11,0,4,"02",61700
"7620323","50100",11,0,2,"02",14700
"7620379","50100",58,0,4,"02",28600
"7621980","50100",43,0,4,"02",86000
"7623242","50100",32,0,2,"01",29000
"7623465","50100",15,0,0,"02",0
"7623605","50100",16,0,4,"02",36000
"7623862","50100",32,0,2,"02",24300
"7624296","50100",11,0,2,"02",29700
"7624668","50100",32,0,1,"02",13850
"7624698","50100",37,0,1,"01",15000
"7624955","50100",32,0,2,"05",39000
"7626341","50100",37,0,1,"07",10000
"7626792","50100",15,0,0,"04",0
"7627268","50100",11,0,4,"02",25000
"7627358","50100",11,0,2,"02",64800
"7627366","50100",15,0,0,"07",0
"7628190","50100",10,0,7,"06",21970
"7630475","50100",32,0,1,"02",15730
"7630780","50100",16,0,1,"06",59000
"7631232","50100",32,0,2,"04",30040
"7632525","50100",11,0,2,"06",32710
"7632602","50100",16,0,1,"02",73600
"7632944","50100",64,0,2,"02",61800
"7633139","50100",11,0,4,"02",70000
"7633157","50100",11,0,2,"06",21500
"7635125","50100",10,0,3,"01",37500
"7635226","50100",26,0,4,"02",99600
"7635572","50100",0,1,1,"  ",0
"7640121","50100",16,0,2,"04",54000
"7640740","50100",27,0,2,"02",31600
"7640942","50100",69,0,2,"02",18200
"7641930","50100",21,0,2,"02",14600
"7641993","50100",10,0,2,"04",49000
"7642382","50100",10,0,2,"02",55350
"7643464","50100",31,0,4,"02",70700
"7643861","50100",27,0,3,"02",74190
"7644127","50100",10,0,1,"06",9000
"7644399","50100",10,0,2,"02",26860
"7644894","50100",16,0,2,"03",49700
"7646221","50100",15,0,0,"05",0
"7647096","50100",10,0,1,"02",29400
"7647518","50100",15,0,0,"02",0
"7647744","50100",10,0,2,"02",60500
"7648862","50100",37,0,2,"02",75700
"7649016","50100",10,0,2,"01",41000
"7649082","50100",10,0,4,"02",86100
"7651694","50100",8,0,0,"02",0
"7651769","50100",48,0,1,"04",28020
"7651812","50100",37,0,1,"02",40210
"7652726","50100",47,0,2,"02",38880
"7653066","50100",11,0,1,"01",10600
"7653399","50100",15,0,0,"02",0
"7654271","50100",10,0,2,"04",40460
"7655353","50100",11,0,4,"02",43800
"7656171","50100",16,0,1,"04",30400
"7656968","50100",11,0,1,"02",30000
"7657066","50100",22,0,0,"02",0
"7657793","50100",11,0,1,"02",49100
"7658196","50100",15,0,0,"08",0
"7658392","50100",42,0,3,"02",60110
"7659845","50100",11,0,1,"02",36600
"7662389","50100",42,0,2,"02",43300
"7662469","50100",11,0,2,"02",17300
"7662792","50100",37,0,0,"02",0
"7663307","50100",16,0,2,"02",88500
"7663661","50100",11,0,5,"02",33400
"7664646","50100",15,0,0,"02",0
"7664706","50100",16,0,3,"04",61000
"7664813","50100",0,1,1,"  ",0
"7664957","50100",10,0,1,"01",8000
"7665221","50100",11,0,3,"02",40000
"7665579","50100",10,0,2,"05",33100
"7666233","50100",11,0,2,"06",48000
"7666426","50100",16,0,1,"02",35800
"7666834","50100",16,0,2,"02",47400
"7667225","50100",10,0,2,"02",61000
"7667247","50100",11,0,5,"02",92000
"7667351","50100",5,0,6,"02",37000
"7668476","50100",11,0,1,"02",36700
"7668536","50100",10,0,4,"02",106450
"7669283","50100",11,0,2,"02",135700
"7669339","50100",10,0,1,"03",20000
"7670182","50100",48,0,2,"04",15000
"7671405","50100",0,2,1,"  ",0
"7671870","50100",42,0,1,"05",6850
"7672429","50100",21,0,3,"02",49920
"7672661","50100",11,0,2,"02",61770
"7673212","50100",10,0,2,"01",43300
"7673704","50100",37,0,1,"05",24000
"7674410","50100",10,0,1,"08",7200
"7676072","50100",27,0,6,"06",110160
"7676117","50100",16,0,2,"02",30800
"7676530","50100",15,0,5,"01",44000
"7677233","50100",11,0,4,"02",42000
"7677649","50100",11,0,1,"02",16500
"7677946","50100",16,0,2,"02",0
"7678022","50100",21,0,1,"02",0
"7678377","50100",22,0,0,"02",0
"7678904","50100",11,0,2,"02",57020
"7679312","50100",11,0,3,"01",20300
"7680052","50100",10,0,2,"02",104400
"7681285","50100",11,0,1,"06",5320
"7682107","50100",37,0,1,"07",11200
"7682149","50100",11,0,2,"02",3640
"7683051","50100",0,1,1,"  ",0
"7683622","50100",11,0,4,"02",63300
"7684214","50100",32,0,2,"02",29700
"7684323","50100",5,0,10,"02",27810
"7685509","50100",11,0,5,"01",37090
"7686451","50100",10,0,3,"02",154000
"7686557","50100",37,0,1,"02",32100
"7687295","50100",26,0,2,"02",45350
"7687308","50100",37,0,0,"02",0
"7687329","50100",14,0,0,"02",0
"7688103","50100",22,0,0,"02",0
"7688371","50100",22,0,0,"02",0
"7690167","50100",10,0,1,"07",9000
"7691392","50100",26,0,2,"02",3750
"7691989","50100",11,0,3,"02",93300
"7692120","50100",16,0,2,"01",53500
"7693280","50100",10,0,3,"02",10000
"7693591","50100",15,0,0,"02",0
"7693848","50100",15,0,0,"02",0
"7695544","50100",0,2,1,"  ",0
"7696960","50100",30,0,0,"01",0
"7699012","50100",10,0,10,"02",48600
"7699330","50100",0,2,1,"  ",0
"7699387","50100",16,0,4,"02",92600
"7700127","50100",16,0,1,"02",21000
"7700438","50100",11,0,1,"01",25600
"7700926","50100",32,0,1,"02",0
"7703047","50100",10,0,1,"01",30000
"7703399","50100",11,0,2,"02",12270
"7703860","50100",58,0,3,"02",179900
"7704346","50100",22,0,0,"02",0
"7705457","50100",10,0,1,"02",11200
"7705471","50100",42,0,4,"01",38500
"7705541","50100",11,0,1,"02",42200
"7706062","50100",21,0,4,"02",53400
"7706587","50100",15,0,0,"02",0
"7707040","50100",10,0,2,"02",38500
"7708388","50100",10,0,2,"02",49900
"7709610","50100",15,0,0,"02",0
"7710486","50100",16,0,3,"02",87200
"7711156","50100",16,0,1,"02",27160
"7711339","50100",10,0,2,"02",78800
"7711462","50100",37,0,0,"04",0
"7711473","50100",37,0,3,"02",68000
"7712365","50100",15,0,0,"02",0
"7712898","50100",10,0,4,"02",88000
"7713964","50100",11,0,1,"02",17700
"7713977","50100",22,0,0,"02",0
"7714466","50100",15,0,4,"02",97300
"7714766","50100",15,0,0,"10",0
"7716229","50100",48,0,2,"02",45380
"7716231","50100",0,2,1,"  ",0
"7716277","50100",11,0,1,"06",0
"7716518","50100",16,0,3,"03",52900
"7716621","50100",16,0,2,"02",19400
"7716636","50100",11,0,2,"02",31000
"7716819","50100",11,0,1,"06",17500
"7717006","50100",11,0,4,"05",57940
"7717129","50100",11,0,5,"02",25200
"7717542","50100",10,0,2,"02",14100
"7719733","50100",37,0,0,"02",0
"7721342","50100",5,0,2,"02",50000
"7721380","50100",10,0,1,"02",21000
"7722418","50100",22,0,0,"02",0
"7722890","50100",0,2,1,"  ",0
"7724152","50100",0,2,1,"  ",0
"7724899","50100",10,0,2,"02",31760
"7725191","50100",15,0,0,"03",0
"7725232","50100",37,0,2,"02",90000
"7725725","50100",16,0,5,"02",141900
"7726129","50100",0,2,1,"  ",0
"7726534","50100",11,0,2,"02",47180
"7726802","50100",11,0,4,"02",52200
"7727086","50100",10,0,1,"04",22400
"7727277","50100",21,0,2,"01",11940
"7727953","50100",27,0,2,"02",60000
"7728672","50100",37,0,2,"01",95300
"7729079","50100",15,0,0,"02",0
"7729947","50100",27,0,2,"02",67400
"7730448","50100",22,0,2,"05",39500
"7730640","50100",32,0,2,"02",75530
"7730788","50100",10,0,3,"02",17300
"7731073","50100",15,0,0,"01",0
"7732749","50100",21,0,4,"02",13400
"7734186","50100",26,0,5,"02",34780
"7734934","50100",11,0,1,"07",11200
"7735414","50100",11,0,2,"04",14100
"7735589","50100",37,0,1,"06",7000
"7736065","50100",14,0,0,"02",0
"7736259","50100",0,2,1,"  ",0
"7736509","50100",11,0,1,"02",21300
"7736840","50100",11,0,6,"02",37650
"7737045","50100",42,0,5,"02",25120
"7737882","50100",16,0,1,"03",10800
"7738670","50100",10,0,2,"02",11000
"7739843","50100",11,0,6,"02",50800
"7739888","50100",10,0,2,"01",7800
"7739969","50100",21,0,3,"02",48000
"7740246","50100",15,0,0,"02",0
"7740576","50100",37,0,5,"02",50500
"7740598","50100",26,0,5,"05",108500
"7740991","50100",37,0,1,"06",4900
"7741507","50100",31,0,1,"05",24700
"7742866","50100",10,0,2,"02",61150
"7743879","50100",32,0,2,"02",68000
"7748516","50100",22,0,0,"02",0
"7750764","50100",15,0,0,"07",0
"7751019","50100",52,0,1,"07",46410
"7751026","50100",10,0,2,"06",259000
"7751030","50100",11,0,2,"02",27020
"7752991","50100",0,1,1,"  ",0
"7753142","50100",16,0,3,"02",46530
"7754235","50100",0,1,1,"  ",0
"7754263","50100",37,0,4,"02",89600
"7754340","50100",11,0,1,"02",11200
"7754834","50100",21,0,4,"02",71000
"7754939","50100",10,0,2,"01",28520
"7755239","50100",22,0,0,"02",0
"7755570","50100",15,0,0,"08",0
"7756053","50100",15,0,0,"08",0
"7757180","50100",21,0,1,"02",34000
"7758243","50100",43,0,2,"02",24200
"7758632","50100",15,0,0,"07",0
"7759116","50100",0,2,1,"  ",0
"7760384","50100",32,0,2,"02",389600
"7760748","50100",32,0,1,"02",10000
"7761011","50100",10,0,4,"02",67000
"7761185","50100",10,0,1,"02",13100
"7761206","50100",10,0,3,"02",55000
"7761415","50100",16,0,2,"02",30470
"7762005","50100",16,0,2,"01",39000
"7764390","50100",11,0,2,"02",62400
"7764540","50100",10,0,4,"04",93500
"7764922","50100",15,0,0,"02",0
"7764983","50100",0,2,1,"  ",0
"7764985","50100",11,0,2,"02",79000
"7765062","50100",37,0,1,"02",8700
"7765841","50100",37,0,1,"01",12400
"7765986","50100",29,0,0,"02",0
"7766844","50100",14,0,0,"02",0
"7767462","50100",37,0,4,"02",103060
"7767502","50100",16,0,2,"02",32700
"7767521","50100",27,0,1,"01",15000
"7768479","50100",15,0,0,"02",0
"7770104","50100",11,0,2,"02",80000
"7771050","50100",16,0,4,"04",66900
"7771833","50100",0,2,1,"  ",0
"7772480","50100",5,0,2,"02",29800
"7772550","50100",22,0,0,"02",0
"7772693","50100",10,0,2,"01",26000
"7773078","50100",11,0,2,"02",56850
"7773571","50100",16,0,2,"02",13000
"7773831","50100",16,0,1,"08",7120
"7775101","50100",47,0,2,"04",33900
