"SERIALNO","PUMA5","HWEIGHT","UNITTYPE","PERSONS","BLDGSZ","HINC"
"0046302","25080",24,0,2,"04",96000
"0046334","25060",26,0,3,"09",60000
"0046418","25080",24,0,2,"04",42000
"0046623","25020",24,0,1,"04",33330
"0046637","25110",19,0,3,"02",78000
"0046644","25010",16,0,1,"01",15400
"0046657","25110",16,0,3,"02",132100
"0046749","25040",21,0,1,"05",46000
"0047046","25030",19,0,1,"05",9700
"0047113","25010",5,0,4,"02",48590
"0047231","25120",24,0,3,"05",46000
"0047268","25090",24,0,1,"09",27000
"0047284","25020",13,0,1,"02",7000
"0047338","25010",8,0,1,"02",69100
"0047341","25130",16,0,2,"02",46000
"0047381","25070",16,0,2,"02",92620
"0047446","25010",10,0,3,"02",58000
"0047474","25020",30,0,1,"02",8000
"0047679","25090",19,0,2,"02",35000
"0047698","25110",13,0,2,"02",192100
"0047703","25030",24,0,2,"02",49700
"0047829","25090",19,0,1,"09",38000
"0047844","25050",27,0,2,"02",93400
"0047907","25090",22,0,1,"08",37040
"0048027","25090",21,0,4,"04",113000
"0048070","25080",46,0,2,"08",16600
"0048074","25130",21,0,5,"05",32000
"0048100","25010",24,0,1,"02",3650
"0048147","25130",16,0,4,"05",48700
"0048242","25120",19,0,2,"02",50500
"0048288","25110",0,1,1,"  ",0
"0048328","25040",27,0,5,"02",16150
"0048440","25090",50,0,0,"07",0
"0048452","25030",37,0,0,"03",0
"0048464","25120",22,0,3,"02",93900
"0048693","25010",21,0,1,"07",0
"0048861","25060",5,0,2,"02",85000
"0049045","25090",16,0,2,"06",59050
"0049076","25050",26,0,2,"04",122500
"0049117","25120",17,0,4,"02",127000
"0049132","25100",0,2,1,"  ",0
"0049257","25120",22,0,0,"02",0
"0049268","25100",24,0,1,"07",111000
"0049293","25030",21,0,1,"01",30000
"0049472","25040",16,0,6,"02",505800
"0049510","25040",21,0,1,"02",36400
"0049681","25120",19,0,4,"09",19000
"0049725","25020",16,0,6,"02",50500
"0049794","25110",24,0,1,"05",15800
"0049841","25010",0,2,1,"  ",0
"0049884","25040",11,0,6,"02",72100
"0049949","25120",19,0,3,"02",77800
"0050191","25010",21,0,3,"02",99400
"0050243","25050",0,2,1,"  ",0
"0050281","25050",22,0,1,"08",140000
"0050322","25050",24,0,5,"02",114400
"0050429","25030",18,0,4,"02",347000
"0050490","25010",21,0,4,"02",55040
"0050582","25060",21,0,2,"02",53220
"0050656","25050",19,0,2,"04",24000
"0050677","25010",5,0,2,"02",64400
"0050827","25020",16,0,6,"04",88600
"0050848","25060",14,0,2,"04",38600
"0050880","25040",16,0,1,"02",110000
"0050947","25130",16,0,4,"02",29300
"0050953","25090",24,0,1,"05",10000
"0051083","25020",21,0,2,"04",57000
"0051126","25060",19,0,1,"04",35000
"0051134","25020",24,0,3,"02",124140
"0051155","25010",8,0,4,"04",51900
"0051249","25120",16,0,2,"02",113000
"0051306","25050",16,0,1,"04",24100
"0051378","25030",24,0,3,"03",40000
"0051474","25040",22,0,5,"02",82000
"0051481","25040",24,0,3,"02",53160
"0051566","25010",13,0,4,"02",123000
"0051620","25060",24,0,2,"05",41200
"0051763","25070",19,0,1,"08",0
"0051772","25090",18,0,1,"07",10000
"0051879","25010",37,0,0,"02",0
"0051957","25040",19,0,1,"05",13400
"0051984","25130",19,0,2,"06",50900
"0052011","25100",21,0,2,"09",46900
"0052061","25020",19,0,3,"02",97610
"0052069","25120",10,0,3,"02",36200
"0052255","25060",16,0,1,"04",18000
"0052689","25110",24,0,2,"04",32000
"0052709","25110",19,0,3,"02",64100
"0052738","25020",0,1,1,"  ",0
"0052817","25090",27,0,3,"04",45000
"0052836","25020",16,0,2,"02",146170
"0052871","25070",6,0,2,"02",39000
"0052889","25130",24,0,5,"02",81840
"0053030","25010",27,0,4,"02",10500
"0053041","25110",22,0,4,"02",56000
"0053231","25020",16,0,2,"02",26600
"0053594","25090",22,0,3,"02",72890
"0053935","25100",0,2,1,"  ",0
"0054142","25010",5,0,3,"02",63000
"0054163","25080",21,0,2,"02",25460
"0054205","25010",19,0,1,"04",8500
"0054318","25130",13,0,4,"05",23000
"0054348","25100",19,0,1,"02",85000
"0054376","25110",22,0,1,"03",16300
"0054594","25030",24,0,2,"06",31000
"0054785","25050",27,0,5,"02",426200
"0054975","25120",0,1,1,"  ",0
"0055028","25120",9,0,0,"05",0
"0055183","25110",21,0,5,"02",90000
"0055221","25110",30,0,2,"06",23700
"0055326","25070",0,2,1,"  ",0
"0055837","25060",16,0,5,"02",73800
"0055864","25060",17,0,4,"02",80500
"0055873","25030",14,0,1,"02",26000
"0055948","25090",13,0,5,"06",322000
"0055993","25060",24,0,3,"02",152700
"0056117","25030",21,0,4,"02",97000
"0056128","25060",21,0,3,"02",56000
"0056174","25030",14,0,1,"09",8200
"0056304","25120",21,0,1,"08",33200
"0056315","25080",16,0,2,"09",81000
"0056357","25010",5,0,1,"02",55000
"0056391","25090",14,0,6,"05",36000
"0056458","25060",0,2,1,"  ",0
"0056716","25090",38,0,3,"02",82000
"0056731","25060",16,0,1,"02",48050
"0056755","25120",16,0,6,"02",66000
"0056787","25010",0,2,1,"  ",0
"0056882","25120",22,0,2,"05",55700
"0056895","25040",19,0,1,"07",14500
"0056915","25100",18,0,5,"02",31960
"0056939","25010",21,0,2,"02",37300
"0057004","25010",22,0,5,"02",144180
"0057097","25090",22,0,4,"02",69200
"0057250","25110",24,0,1,"07",19000
"0057283","25060",19,0,2,"05",59000
"0057563","25110",33,0,2,"02",93000
"0057623","25120",22,0,2,"02",74900
"0057708","25100",16,0,1,"02",5900
"0057776","25120",6,0,0,"02",0
"0057815","25100",13,0,3,"02",89400
"0057830","25130",21,0,4,"05",65700
"0057847","25130",21,0,3,"05",43400
"0057870","25050",13,0,2,"04",10000
"0057985","25110",24,0,1,"02",54100
"0058019","25120",32,0,3,"02",20500
"0058072","25130",22,0,1,"04",7600
"0058203","25120",16,0,0,"02",0
"0058237","25110",19,0,3,"05",33400
"0058244","25030",16,0,4,"02",118000
"0058306","25110",18,0,2,"02",45690
"0058494","25030",26,0,2,"04",43000
"0058552","25080",19,0,3,"04",30000
"0058690","25110",21,0,1,"09",12000
"0058705","25010",6,0,3,"02",64000
"0058766","25070",34,0,4,"02",69000
"0058878","25020",19,0,3,"02",62500
"0058917","25120",28,0,0,"02",0
"0058992","25060",19,0,3,"06",29000
"0059195","25090",19,0,5,"02",72200
"0059250","25080",27,0,8,"02",73800
"0059300","25100",11,0,3,"02",46750
"0059309","25080",21,0,1,"02",39600
"0059372","25080",21,0,2,"02",69000
"0059391","25010",6,0,1,"02",21000
"0059393","25040",0,2,1,"  ",0
"0059448","25100",27,0,4,"02",106540
"0059456","25010",5,0,1,"01",34150
"0059464","25080",24,0,2,"04",0
"0059531","25010",19,0,2,"05",36200
"0059558","25030",35,0,7,"02",114000
"0059625","25030",16,0,1,"05",50010
"0059686","25110",14,0,6,"02",35380
"0059749","25130",21,0,4,"02",93200
"0059792","25040",22,0,1,"07",41000
"0059880","25060",11,0,5,"05",36300
"0060017","25090",24,0,1,"04",20000
"0060113","25010",19,0,2,"04",55000
"0060153","25090",0,2,1,"  ",0
"0060266","25070",29,0,1,"07",25000
"0060286","25080",19,0,2,"02",124000
"0060407","25120",22,0,2,"02",130000
"0060660","25010",18,0,3,"09",58200
"0060799","25070",22,0,8,"02",24000
"0061001","25020",13,0,2,"02",119000
"0061169","25090",19,0,1,"02",48000
"0061228","25090",22,0,2,"05",28300
"0061476","25030",19,0,1,"04",19600
"0061567","25030",29,0,2,"02",199900
"0061637","25010",5,0,4,"02",347000
"0061690","25080",30,0,2,"06",12750
"0061821","25070",24,0,3,"02",70000
"0061893","25060",21,0,7,"03",39300
"0061929","25120",19,0,5,"02",96200
"0062045","25010",27,0,3,"04",10900
"0062078","25090",32,0,3,"08",82000
"0062137","25090",30,0,1,"02",37400
"0062197","25010",16,0,4,"04",36000
"0062204","25080",0,2,1,"  ",0
"0062259","25090",0,2,1,"  ",0
"0062282","25050",10,0,2,"02",58400
"0062401","25050",11,0,2,"09",79040
"0062421","25020",16,0,2,"04",54700
"0062437","25110",0,2,1,"  ",0
"0062481","25010",6,0,2,"02",106200
"0062546","25110",19,0,1,"02",0
"0062731","25130",25,0,4,"02",125300
"0062789","25090",26,0,2,"02",88600
"0062838","25090",16,0,3,"04",103000
"0062906","25050",22,0,2,"02",16120
"0062988","25010",22,0,4,"04",61700
"0062996","25120",24,0,0,"02",0
"0063077","25070",16,0,3,"02",77000
"0063164","25060",19,0,3,"02",57900
"0063171","25120",12,0,0,"02",0
"0063422","25010",14,0,1,"06",13500
"0063445","25120",24,0,1,"05",7200
"0063506","25120",18,0,2,"02",64000
"0063575","25090",24,0,4,"02",41000
"0063604","25020",25,0,2,"09",69100
"0063673","25080",16,0,3,"03",302000
"0063868","25110",27,0,2,"02",51630
"0063873","25020",22,0,5,"02",214400
"0063939","25050",22,0,1,"02",59000
"0063941","25120",19,0,0,"04",0
"0064107","25110",16,0,3,"02",55200
"0064184","25060",13,0,1,"02",37000
"0064264","25010",21,0,1,"08",43400
"0064266","25060",24,0,1,"06",25900
"0064327","25070",18,0,2,"02",14400
"0064379","25090",21,0,1,"04",36800
"0064408","25070",15,0,0,"02",0
"0064409","25100",22,0,2,"05",118900
"0064483","25010",2,0,3,"02",65184
"0064594","25020",16,0,3,"04",40920
"0064678","25100",16,0,1,"02",10300
"0064703","25120",34,0,0,"02",0
"0064792","25100",29,0,4,"05",114530
"0064979","25120",21,0,2,"02",75000
"0065020","25040",24,0,1,"01",13200
"0065037","25030",16,0,1,"06",8800
"0065044","25110",16,0,4,"02",125400
"0065180","25130",0,1,1,"  ",0
"0065192","25060",19,0,1,"09",15600
"0065197","25060",11,0,3,"06",9000
"0065298","25030",27,0,5,"02",138700
"0065349","25010",16,0,3,"02",85600
"0065352","25120",18,0,4,"02",87500
"0065544","25100",26,0,1,"04",45050
"0065555","25130",0,2,1,"  ",0
"0065557","25120",16,0,4,"02",113470
"0065667","25130",24,0,1,"09",0
"0065759","25050",24,0,1,"09",15000
"0065792","25110",14,0,3,"02",44300
"0065929","25060",27,0,2,"02",88100
"0066020","25030",13,0,3,"05",18000
"0066099","25050",18,0,2,"02",16600
"0066230","25020",24,0,2,"02",82000
"0066251","25120",16,0,1,"02",2400
"0066480","25120",27,0,1,"02",17600
"0066493","25030",14,0,3,"04",5500
"0066498","25110",21,0,4,"02",83000
"0066636","25130",27,0,1,"02",26000
"0066733","25120",13,0,2,"02",59800
"0067127","25090",21,0,3,"05",21000
"0067158","25050",18,0,1,"05",9190
"0067415","25090",0,2,1,"  ",0
"0067430","25080",21,0,1,"01",14000
"0067433","25060",0,1,1,"  ",0
"0067533","25080",18,0,3,"02",42000
"0067582","25130",18,0,5,"02",18200
"0067601","25090",22,0,1,"05",75100
"0067840","25010",22,0,2,"02",104540
"0067892","25030",13,0,4,"02",150300
"0067911","25010",0,2,1,"  ",0
"0067976","25030",24,0,1,"02",54000
"0067994","25060",24,0,3,"02",187700
"0068022","25130",24,0,1,"02",41010
"0068059","25070",18,0,1,"07",30000
"0068318","25100",26,0,1,"08",29000
"0068382","25090",84,0,0,"06",0
"0068610","25120",31,0,0,"03",0
"0068740","25120",28,0,0,"02",0
"0068746","25030",25,0,2,"07",85730
"0068771","25080",24,0,1,"06",70900
"0069069","25050",19,0,1,"07",12000
"0069096","25090",0,1,1,"  ",0
"0069325","25080",24,0,1,"02",15030
"0069460","25030",25,0,1,"08",48400
"0069581","25040",24,0,2,"06",17300
"0069698","25100",19,0,2,"04",146000
"0069737","25010",27,0,1,"09",24500
"0069953","25130",35,0,3,"02",51540
"0069975","25010",0,2,1,"  ",0
"0069986","25090",19,0,1,"02",8300
"0070048","25090",16,0,2,"06",10800
"0070067","25100",30,0,3,"04",155100
"0070184","25120",22,0,2,"02",23270
"0070201","25040",27,0,4,"02",63600
"0070253","25030",16,0,4,"03",39800
"0070279","25120",24,0,2,"04",25500
"0070325","25080",22,0,1,"08",65800
"0070386","25120",11,0,2,"04",57000
"0070449","25080",21,0,1,"04",17000
"0070452","25130",16,0,1,"02",125800
"0070478","25070",29,0,2,"07",7150
"0070573","25050",16,0,2,"02",32200
"0070623","25090",16,0,1,"05",372000
"0070638","25080",0,1,1,"  ",0
"0070683","25030",16,0,1,"05",7800
"0070835","25080",16,0,4,"02",126460
"0070837","25120",18,0,5,"02",21500
"0070919","25060",19,0,2,"02",94400
"0070953","25010",18,0,5,"05",27000
"0070955","25130",21,0,1,"06",3600
"0071112","25100",16,0,2,"09",33370
"0071184","25080",19,0,2,"04",7200
"0071188","25120",24,0,2,"02",42500
"0071246","25010",19,0,2,"03",25300
"0071279","25060",22,0,2,"05",47500
"0071331","25120",16,0,0,"02",0
"0071336","25110",32,0,2,"02",59000
"0071356","25090",19,0,1,"03",18000
"0071530","25110",27,0,2,"05",61000
"0071538","25090",24,0,3,"07",36000
"0071686","25060",21,0,3,"05",5000
"0071713","25100",27,0,1,"05",10420
"0071731","25050",5,0,2,"03",77000
"0071751","25020",10,0,3,"04",86400
"0071791","25070",27,0,1,"05",0
"0071822","25030",13,0,5,"02",117000
"0071861","25060",16,0,2,"02",73400
"0071924","25080",16,0,4,"06",59300
"0071974","25050",16,0,2,"02",334000
"0072093","25090",16,0,1,"08",141400
"0072098","25050",0,2,1,"  ",0
"0072123","25020",16,0,2,"02",27150
"0072151","25090",18,0,5,"07",0
"0072160","25130",13,0,2,"04",110200
"0072186","25100",24,0,2,"05",87000
"0072219","25060",24,0,2,"02",67900
"0072245","25120",27,0,2,"02",31200
"0072301","25070",19,0,2,"02",50110
"0072398","25090",11,0,4,"02",115680
"0072476","25060",24,0,1,"04",28000
"0072584","25060",13,0,2,"02",121100
"0072628","25060",19,0,1,"05",34000
"0072656","25070",19,0,5,"05",136400
"0072714","25040",19,0,1,"02",78000
"0072721","25090",19,0,1,"04",36500
"0072867","25130",17,0,2,"05",25100
"0072913","25090",19,0,1,"04",17500
"0072997","25060",18,0,2,"02",33400
"0073100","25130",35,0,4,"02",102010
"0073120","25100",24,0,1,"09",17600
"0073227","25050",35,0,2,"02",119900
"0073232","25010",8,0,3,"02",78000
"0073323","25030",24,0,1,"04",57000
"0073429","25120",21,0,3,"02",149200
"0073492","25010",21,0,4,"02",80000
"0073549","25130",13,0,1,"05",12000
"0073741","25010",21,0,1,"02",20000
"0073902","25120",19,0,1,"02",29200
"0073912","25120",13,0,0,"02",0
"0074105","25050",21,0,2,"09",159350
"0074159","25010",11,0,1,"06",18000
"0074355","25130",18,0,5,"01",49000
"0074386","25110",0,1,1,"  ",0
"0074396","25070",19,0,1,"04",13000
"0074417","25120",18,0,3,"03",29300
"0074430","25030",17,0,2,"02",66400
"0074486","25130",11,0,3,"05",52000
"0074506","25110",27,0,3,"02",70000
"0074519","25040",21,0,4,"05",21500
"0074545","25050",16,0,2,"02",102600
"0074658","25030",19,0,6,"02",25100
"0074907","25010",3,0,0,"02",0
"0075064","25110",19,0,6,"02",192010
"0075214","25010",24,0,1,"06",30000
"0075372","25040",21,0,1,"07",41400
"0075387","25130",27,0,2,"02",67040
"0075415","25060",21,0,1,"02",19500
"0075451","25110",16,0,2,"02",21400
"0075461","25090",0,2,1,"  ",0
"0075581","25070",5,0,1,"02",322000
"0075588","25080",21,0,5,"05",29000
"0075600","25080",46,0,2,"07",12000
"0075698","25050",13,0,2,"02",19400
"0075760","25020",16,0,1,"02",41200
"0075790","25040",16,0,3,"06",41300
"0075824","25020",19,0,2,"02",150800
"0075837","25090",43,0,5,"02",387500
"0075948","25030",24,0,5,"02",335000
"0076010","25100",16,0,2,"02",83404
"0076014","25040",29,0,2,"02",118500
"0076268","25010",19,0,1,"03",0
"0076327","25120",0,2,1,"  ",0
"0076398","25120",19,0,2,"02",52000
"0076419","25050",13,0,1,"05",24400
"0076528","25050",24,0,1,"07",21200
"0076655","25060",24,0,1,"07",3600
"0076676","25110",21,0,6,"02",76500
"0076693","25040",30,0,3,"02",74040
"0076730","25100",16,0,4,"02",415000
"0076890","25120",15,0,0,"02",0
"0076922","25080",24,0,1,"09",14400
"0076941","25110",15,0,0,"05",0
"0077030","25120",13,0,3,"02",139000
"0077093","25090",19,0,1,"05",28000
"0077134","25040",24,0,4,"02",337000
"0077145","25130",22,0,3,"02",14000
"0077148","25130",24,0,1,"02",52000
"0077418","25100",18,0,2,"03",68490
"0077452","25030",22,0,1,"02",15100
"0077475","25010",9,0,0,"02",0
"0077503","25100",25,0,5,"02",411500
"0077524","25090",10,0,4,"03",175000
"0077531","25080",27,0,3,"04",60900
"0077540","25090",16,0,2,"06",11900
"0077569","25020",18,0,2,"02",43300
"0077652","25060",24,0,3,"06",70830
"0077831","25010",6,0,1,"02",59530
"0078203","25090",0,1,1,"  ",0
"0078254","25030",27,0,4,"02",45000
"0078355","25070",24,0,4,"04",90500
"0078379","25130",24,0,3,"02",135700
"0078433","25120",21,0,4,"02",70000
"0078452","25130",19,0,1,"09",10000
"0078493","25120",21,0,2,"02",105000
"0078805","25020",27,0,3,"02",54900
"0078828","25120",19,0,0,"02",0
"0078872","25080",24,0,1,"09",4800
"0078959","25100",12,0,0,"08",0
"0078991","25100",0,2,1,"  ",0
"0079019","25030",19,0,3,"05",63000
"0079057","25080",16,0,1,"04",0
"0079134","25100",22,0,2,"06",105500
"0079154","25030",27,0,2,"02",60000
"0079233","25100",0,2,1,"  ",0
"0079451","25110",26,0,2,"02",20000
"0079470","25110",21,0,2,"01",40500
"0079593","25050",29,0,3,"02",83100
"0079615","25130",18,0,2,"09",13320
"0079720","25090",21,0,1,"07",13000
"0079790","25060",14,0,1,"02",11700
"0079913","25080",0,1,1,"  ",0
"0080149","25120",22,0,0,"02",0
"0080169","25110",27,0,3,"02",322000
"0080291","25070",24,0,1,"05",12800
"0080324","25120",22,0,0,"02",0
"0080383","25100",21,0,2,"02",98000
"0080428","25090",0,2,1,"  ",0
"0080447","25110",14,0,2,"02",77400
"0080541","25030",27,0,3,"02",25000
"0080757","25050",21,0,2,"02",1140
"0080759","25120",25,0,0,"02",0
"0080958","25050",24,0,5,"02",46000
"0080965","25080",30,0,3,"05",101400
"0080983","25010",11,0,4,"02",115500
"0081133","25110",13,0,4,"02",39000
"0081161","25060",24,0,1,"06",15600
"0081173","25010",21,0,4,"02",49200
"0081179","25030",22,0,4,"04",30800
"0081198","25010",24,0,2,"02",71500
"0081200","25120",13,0,4,"02",85300
"0081226","25050",32,0,3,"02",182250
"0081229","25070",0,2,1,"  ",0
"0081256","25040",35,0,0,"05",0
"0081367","25030",22,0,2,"02",50000
"0081370","25020",16,0,6,"07",56000
"0081417","25060",0,1,1,"  ",0
"0081418","25120",24,0,4,"02",85400
"0081424","25030",30,0,4,"02",93800
"0081484","25010",5,0,2,"02",60260
"0081586","25050",22,0,1,"05",60000
"0081626","25100",24,0,2,"03",341400
"0081685","25110",27,0,1,"07",7800
"0081979","25010",18,0,3,"02",122000
"0082051","25030",30,0,2,"03",61800
"0082083","25110",19,0,1,"04",15300
"0082089","25020",25,0,1,"02",35700
"0082175","25110",0,1,1,"  ",0
"0082257","25010",0,2,1,"  ",0
"0082260","25040",13,0,2,"03",41800
"0082265","25120",25,0,0,"02",0
"0082305","25010",22,0,5,"05",27710
"0082376","25010",8,0,1,"02",13500
"0082498","25080",22,0,4,"09",39230
"0082504","25090",16,0,6,"04",42800
"0082508","25110",17,0,2,"04",45400
"0082572","25070",19,0,6,"04",31100
"0082671","25110",16,0,4,"04",112100
"0082773","25120",25,0,1,"02",31900
"0082778","25050",14,0,3,"02",62800
"0082837","25020",18,0,5,"02",14450
"0082985","25080",0,2,1,"  ",0
"0083068","25010",16,0,2,"02",83000
"0083081","25100",22,0,3,"02",107700
"0083093","25090",0,2,1,"  ",0
"0083099","25060",24,0,2,"02",110000
"0083112","25070",19,0,7,"04",67200
"0083262","25040",24,0,2,"02",50500
"0083330","25080",21,0,3,"08",63300
"0083344","25100",17,0,4,"02",106000
"0083370","25060",19,0,2,"02",46100
"0083414","25080",24,0,2,"08",114380
"0083444","25090",32,0,3,"07",37300
"0083446","25110",16,0,2,"06",21500
"0083628","25040",22,0,2,"02",95000
"0083667","25010",8,0,3,"02",61460
"0083681","25070",5,0,5,"02",45000
"0083741","25090",35,0,4,"06",205800
"0083807","25020",21,0,1,"01",38700
"0084006","25050",16,0,2,"05",54000
"0084072","25120",16,0,4,"02",22300
"0084094","25040",24,0,4,"02",104820
"0084131","25110",19,0,1,"02",78100
"0084134","25040",21,0,1,"02",98000
"0084367","25120",14,0,2,"06",119500
"0084523","25010",27,0,4,"04",75000
"0084538","25050",24,0,3,"08",102150
"0084568","25010",16,0,2,"02",36300
"0084605","25070",16,0,3,"05",24700
"0084606","25120",19,0,2,"02",36220
"0084688","25110",19,0,2,"02",91000
"0084769","25130",19,0,1,"04",74100
"0084859","25030",22,0,2,"02",86000
"0085000","25130",14,0,2,"06",11000
"0085005","25020",22,0,2,"02",147370
"0085182","25030",10,0,5,"02",140390
"0085217","25070",16,0,6,"02",56200
"0085224","25080",13,0,0,"06",0
"0085314","25130",16,0,1,"05",23000
"0085352","25070",0,2,1,"  ",0
"0085371","25070",22,0,5,"09",13500
"0085416","25020",16,0,2,"03",132500
"0085465","25130",19,0,1,"05",16500
"0085487","25120",24,0,1,"02",23000
"0085557","25120",16,0,5,"02",99700
"0085559","25120",16,0,1,"02",322000
"0085862","25060",16,0,2,"07",54200
"0085978","25010",16,0,5,"05",18100
"0086028","25120",16,0,6,"02",160920
"0086092","25040",19,0,2,"02",67000
"0086179","25070",24,0,2,"08",30600
"0086255","25070",18,0,4,"02",69000
"0086331","25100",21,0,3,"05",30000
"0086411","25010",6,0,3,"02",165000
"0086559","25030",27,0,1,"08",11900
"0086705","25130",21,0,3,"02",78000
"0086728","25110",21,0,1,"04",15200
"0086825","25070",19,0,1,"05",47000
"0086995","25030",24,0,3,"02",66570
"0087128","25050",21,0,1,"09",21500
"0087131","25010",5,0,1,"02",1100
"0087133","25010",5,0,2,"02",78000
"0087413","25120",14,0,2,"02",46400
"0087562","25070",13,0,2,"02",65000
"0088028","25060",17,0,3,"05",2000
"0088152","25060",22,0,5,"02",77000
"0088170","25090",19,0,5,"02",35900
"0088363","25110",19,0,2,"09",15000
"0088409","25010",6,0,0,"02",0
"0088431","25080",16,0,4,"05",87660
"0088526","25050",24,0,1,"07",30000
"0088558","25080",26,0,5,"06",47000
"0088586","25080",56,0,0,"05",0
"0088752","25020",16,0,1,"08",5700
"0088803","25110",19,0,2,"02",75000
"0088804","25110",21,0,3,"04",45600
"0088845","25100",21,0,4,"02",83000
"0088850","25090",24,0,2,"05",325500
"0088863","25120",27,0,4,"02",107400
"0088866","25090",24,0,1,"05",9600
"0088962","25030",19,0,4,"05",32650
"0088999","25010",19,0,2,"02",74400
"0089035","25130",6,0,0,"06",0
"0089152","25110",21,0,2,"02",47400
"0089195","25120",16,0,3,"02",1e+05
"0089319","25100",27,0,2,"08",103004
"0089330","25060",25,0,0,"05",0
"0089469","25060",17,0,5,"02",87700
"0089509","25100",22,0,2,"02",130000
"0089563","25100",26,0,4,"05",6700
"0089577","25080",30,0,1,"08",48220
