SERIALNO,AGE,WRKLYR,INCTOT
2006000846433,21,1,12988.40664
2006000848644,41,1,11078.34684
2006000848908,47,1,45841.4352
2006000848908,12,0,NA
2006000848908,8,0,-15279.71438
2006000848908,7,0,-15279.71438
2006000853296,37,1,10008.71335
2006000853296,43,1,61121.9136
2006000853296,11,0,NA
2006000853296,10,0,NA
2006000862084,37,1,15280.4784
2006000862084,40,1,38201.196
2006000862084,2,0,-15279.71438
2006000863611,60,2,30255.34723
2006000863611,53,2,11001.94445
2006000866459,88,2,14363.6497
2006000866459,83,2,6647.008104
2006000866938,55,2,9626.701392
2006000870448,24,1,11460.3588
2006000870448,5,0,-15279.71438
2006000870448,3,0,-15279.71438
2006000870448,26,2,0
2006000871009,84,2,47063.87347
2006000871407,60,1,32012.60225
2006000878588,49,1,840.426312
2006000878588,51,1,57439.31831
2006000878588,23,1,9473.896608
2006000878588,21,1,7411.032024
2006000878588,16,2,0
2006000878729,28,1,14287.2473
2006000878729,36,1,13752.43056
2006000878729,9,0,-15279.71438
2006000878729,6,0,-15279.71438
2006000878729,3,0,-15279.71438
2006000881443,76,2,3667.314816
2006000881467,83,2,5577.374616
2006000886102,24,1,11460.3588
2006000886102,19,2,0
2006000886129,55,2,23302.72956
2006000886129,56,2,18339.63018
2006000889358,49,2,2597.681328
2006000889358,51,1,1298.840664
2006000891152,84,2,8251.458336
2006000892514,70,1,123237.0583
2006000892514,59,2,6876.21528
2006000892514,35,1,38201.196
2006000892514,14,0,NA
2006000894239,25,1,37437.17208
2006000894239,32,1,15586.08797
2006000894239,18,2,1298.840664
2006000894239,17,1,611.219136
2006000894239,13,0,NA
2006000894239,6,0,-15279.71438
2006000894239,50,2,5500.972224
2006000894239,49,2,6417.800928
2006000898327,24,2,0
2006000898327,28,1,61121.9136
2006000898327,5,0,-15279.71438
2006000898327,3,0,-15279.71438
2006000901886,45,1,46085.92285
2006000902861,62,2,9168.28704
2006000902861,59,2,10696.33488
2006000903832,34,1,53489.31464
2006000903832,36,1,5348.16744
2006000903832,11,0,NA
2006000903832,8,0,-15279.71438
2006000906053,84,2,15051.27122
2006000907457,58,1,90154.82256
2006000907665,54,1,59211.8538
2006000907665,53,1,27504.86112
2006000907665,24,2,0
2006000910130,29,1,26740.8372
2006000910130,30,1,7640.2392
2006000910130,4,0,-15279.71438
2006000910130,3,0,-15279.71438
2006000910130,0,0,NA
2006000911673,41,1,38277.59839
2006000913551,28,1,6035.788968
2006000913551,29,1,26740.8372
2006000913551,10,0,NA
2006000913551,4,0,-15279.71438
2006000913551,3,0,-15279.71438
2006000914662,38,1,57301.794
2006000914662,14,0,NA
2006000914662,56,1,34381.0764
2006000919556,44,1,34381.0764
2006000920128,57,1,72773.27838
2006000920128,52,1,6876.21528
2006000921888,59,2,0
2006000921888,58,1,221566.9368
2006000924704,25,1,1146.03588
2006000924704,33,1,6417.800928
2006000924704,73,2,3667.314816
2006000924704,68,2,7334.629632
2006000924704,28,2,0
2006000924704,6,0,-15279.71438
2006000924704,3,0,-15279.71438
2006000926497,29,1,18336.57408
2006000926822,47,1,38201.196
2006000926822,45,2,8480.665512
2006000926822,9,0,-15279.71438
2006000926822,6,0,-15279.71438
2006000926822,5,0,-15279.71438
2006000926855,45,1,230735.2238
2006000928192,43,1,38201.196
2006000928192,16,2,0
2006000928192,15,0,0
2006000928192,13,0,NA
2006000928192,11,0,NA
2006000929187,34,1,34381.0764
2006000929865,83,2,59899.47533
2006000930085,23,1,10085.11574
2006000930085,2,0,-15279.71438
2006000930085,25,1,9168.28704
2006000931925,71,1,17343.34298
2006000931925,73,1,4354.936344
2006000931925,71,1,687.621528
2006000931925,58,1,13752.43056
2006000931925,56,1,12988.40664
2006000931925,22,2,0
2006000932523,52,1,7640.2392
2006000932523,53,1,57301.794
2006000938013,70,2,4966.15548
2006000938013,50,1,2521.278936
2006000942058,58,1,36902.35534
2006000944589,50,1,67998.12888
2006000944589,52,1,22920.7176
2006000944589,11,0,NA
2006000944589,7,0,-15279.71438
2006000946204,55,1,54245.69832
2006000946204,76,2,11001.94445
2006000946204,74,2,4125.729168
2006000946204,47,2,7640.2392
2006000946204,29,1,1451.645448
2006000946204,1,0,NA
2006000947872,74,2,29262.11614
2006000950908,84,2,20781.45062
2006000950908,76,1,13294.01621
2006000950981,39,1,28268.88504
2006000950981,10,0,NA
2006000950981,8,0,-15279.71438
2006000950981,46,1,30560.9568
2006000954539,42,1,30560.9568
2006000954539,32,1,22920.7176
2006000957038,53,1,33617.05248
2006000957038,58,1,22920.7176
2006000957038,31,1,19100.598
2006000957038,10,0,NA
2006000959438,41,1,764.02392
2006000959438,41,1,42785.33952
2006000959438,0,0,NA
2006000962703,58,1,13752.43056
2006000963781,49,1,80986.53552
2006000963781,50,1,57301.794
2006000963781,25,1,20628.64584
2006000963781,21,1,3514.510032
2006000964382,52,1,24448.76544
2006000964382,53,1,13752.43056
2006000964382,23,1,20628.64584
2006000964382,77,2,4125.729168
2006000964512,72,2,13599.62578
2006000964512,65,2,1528.04784
2006000966622,61,1,66470.08104
2006000966622,62,2,48744.7261
2006000968036,41,1,31172.17594
2006000968036,42,1,25059.98458
2006000968036,5,0,-15279.71438
2006000968036,3,0,-15279.71438
2006000970341,55,1,916.828704
2006000971037,34,1,9626.701392
2006000971037,8,0,-15279.71438
2006000971037,5,0,-15279.71438
2006000971037,3,0,-15279.71438
2006000971037,1,0,NA
2006000971037,37,1,3743.717208
2006000971237,27,1,30560.9568
2006000971237,33,1,22920.7176
2006000972987,56,1,45841.4352
2006000973168,36,1,7640.2392
2006000973168,42,1,3104.993211
2006000973168,12,0,NA
2006000973274,50,1,19100.598
2006000973274,43,1,61121.9136
2006000973274,21,1,2215.669368
2006000973274,19,1,4584.14352
2006000973274,16,2,0
2006000973274,9,0,-15279.71438
2006000973274,51,1,36214.73381
2006000976854,31,1,3056.09568
2006000976854,30,2,0
2006000977490,40,1,3056.09568
2006000979099,57,1,91682.8704
2006000983325,64,2,41028.0845
2006000983325,17,1,9397.494216
2006000983352,26,1,5424.569832
2006000983352,1,0,NA
2006000983352,26,1,27657.6659
2006000985092,55,1,76402.392
2006000985092,53,1,30560.9568
2006000985092,20,1,7640.2392
2006000985092,14,0,NA
2006000985770,84,2,8404.26312
2006000985976,49,1,51953.62656
2006000985976,51,1,49661.5548
2006000985976,12,0,NA
2006000986922,25,1,22943.63832
2006000986922,27,1,15280.4784
2006000987328,42,1,1528.04784
2006000987545,61,1,27504.86112
2006000990443,55,1,24143.15587
2006000990443,57,1,13676.02817
2006000991849,72,2,9168.28704
2006000991849,21,1,13905.23534
2006000992857,34,1,36673.14816
2006000992857,33,1,152.804784
2006000992857,1,0,NA
2006000994683,52,1,22920.7176
2006000996084,50,1,22920.7176
2006000996084,22,1,2826.888504
2006000996084,19,1,4431.338736
2006000996084,18,1,404.9326776
2006000996084,1,0,NA
2006000999095,94,2,12377.1875
2006001008277,42,1,32853.02856
2006001008277,48,1,31324.98072
2006001008277,9,0,-15279.71438
2006001008277,6,0,-15279.71438
2006001009513,36,1,22920.7176
2006001009513,36,1,61121.9136
2006001009513,9,0,-15279.71438
2006001012067,32,1,45841.4352
2006001012067,33,1,32089.00464
2006001012067,3,0,-15279.71438
2006001013988,40,1,21392.66976
2006001014868,57,1,61121.9136
2006001014868,42,1,63413.98536
2006001017707,65,2,1604.450232
2006001019472,69,2,9244.689432
2006001019472,69,2,12988.40664
2006001019472,29,2,0
2006001020483,66,2,23073.52238
2006001020483,73,2,24754.37501
2006001022508,70,1,57301.794
2006001022508,37,1,916.828704
2006001022508,34,1,8404.26312
2006001024027,54,1,11460.3588
2006001024027,54,1,30560.9568
2006001026475,24,1,7640.2392
2006001026475,21,1,573.01794
2006001027372,85,2,3285.302856
2006001028572,56,1,22920.7176
2006001028572,58,1,30560.9568
2006001035222,25,1,2903.290896
2006001035222,26,1,9168.28704
2006001037033,86,2,16579.31906
2006001037033,54,2,6799.812888
2006001039823,36,1,71283.43174
2006001039823,35,2,0
2006001039823,5,0,-15279.71438
2006001039823,3,0,-15279.71438
2006001039823,1,0,NA
2006001040937,44,1,24448.76544
2006001040937,38,2,0
2006001040937,15,0,0
2006001040937,4,0,-15279.71438
2006001041981,39,1,35527.11228
2006001042629,78,2,9091.884648
2006001042629,5,0,-15279.71438
2006001043862,72,2,23226.32717
2006001043862,67,2,4813.350696
2006001046571,37,2,0
2006001046571,46,1,42021.3156
2006001046571,16,2,0
2006001046571,7,0,-15279.71438
2006001046571,4,0,-15279.71438
2006001046756,24,1,30560.9568
2006001048159,34,1,22920.7176
2006001048464,70,2,10161.51814
2006001050956,21,1,9855.908568
2006001050956,20,1,573.01794
2006001054421,45,1,15280.4784
2006001054421,44,1,8939.079864
2006001054421,14,0,NA
2006001057215,30,1,32089.00464
2006001057215,13,0,NA
2006001057215,27,1,32089.00464
2006001058458,22,1,1528.04784
2006001060356,33,1,19482.60996
2006001068261,50,1,15280.4784
2006001068261,54,1,39729.24384
2006001068346,80,2,0
2006001069161,36,1,54627.71028
2006001069161,38,2,1146.03588
2006001069161,4,0,-15279.71438
2006001069161,1,0,NA
2006001069960,36,1,137524.3056
2006001069960,5,0,-15279.71438
2006001069960,3,0,-15279.71438
2006001071363,33,1,28650.897
2006001072967,60,1,12071.57794
2006001073197,47,1,55957.1119
2006001075199,73,2,17725.35494
2006001075199,48,2,0
2006001077088,77,2,22156.69368
2006001077088,71,2,6264.996144
2006001088292,58,1,160445.0232
2006001088292,56,1,764.02392
2006001088292,17,1,764.02392
2006001092223,66,2,11001.94445
2006001092223,75,2,8022.25116
2006001093019,35,1,16808.52624
2006001093019,7,0,-15279.71438
2006001093019,29,1,15738.89275
2006001100034,38,1,9932.31096
2006001100034,44,1,13752.43056
2006001100034,14,0,NA
2006001100034,12,0,NA
2006001101359,78,2,4584.14352
2006001102588,83,2,10314.32292
2006001104558,40,1,29071.11016
2006001104558,51,1,68800.354
2006001104558,8,0,-15279.71438
2006001104558,3,0,-15279.71438
2006001108742,40,1,115749.6239
2006001108742,42,1,129884.0664
2006001108742,1,0,NA
2006001109851,50,1,10696.33488
2006001109851,43,2,9168.28704
2006001110219,74,2,840.426312
2006001110219,44,1,420.213156
2006001111550,18,1,1146.03588
2006001112139,81,2,32394.61421
2006001112139,77,2,2674.08372
2006001112139,73,2,1375.243056
2006001112452,55,1,36673.14816
2006001112452,49,1,26740.8372
2006001125339,76,1,30560.9568
2006001125339,50,1,19100.598
2006001125339,17,1,305.609568
2006001127688,46,1,38201.196
2006001127688,47,1,47369.48304
2006001127688,16,1,198.6462192
2006001128524,49,1,35603.51467
2006001128524,25,2,5271.765048
2006001136066,62,1,55009.72224
2006001140158,33,1,23379.13195
2006001140158,29,1,22920.7176
2006001141439,49,1,3820.1196
2006001141439,14,0,NA
2006001141439,11,0,NA
2006001141546,67,2,25441.99654
2006001141546,68,2,25900.41089
2006001147187,65,2,0
2006001152819,74,1,26840.16031
2006001152819,44,1,10719.2556
2006001153726,51,1,13755.48666
2006001156258,30,1,22997.11999
2006001156258,35,1,25212.78936
2006001156581,39,1,8709.872688
2006001156581,23,1,1833.657408
2006001156581,17,2,0
2006001157053,26,1,5348.16744
2006001157053,5,0,-15279.71438
2006001157125,77,2,55850.14855
2006001159096,50,1,2292.07176
2006001159096,24,1,2368.474152
2006001159096,12,0,NA
2006001161488,29,1,-2292.07176
2006001161488,9,0,-15279.71438
2006001164659,43,1,16426.51428
2006001164659,40,1,25212.78936
2006001164659,15,0,0
2006001164659,14,0,NA
2006001165995,44,1,24449.52946
2006001166093,64,2,13446.82099
2006001167651,66,1,12629.3154
2006001167651,60,1,24318.88137
2006001168469,21,1,11460.3588
2006001168469,7,0,-15279.71438
2006001168469,6,0,-15279.71438
2006001168469,4,0,-15279.71438
2006001168469,29,1,9932.31096
2006001174783,33,1,32089.00464
2006001174783,28,1,12988.40664
2006001174798,36,2,0
2006001174798,32,1,34381.0764
2006001179498,47,1,24448.76544
2006001179498,40,1,36673.14816
2006001182084,65,1,24372.36305
2006001182084,68,1,7945.848768
2006001185726,50,1,58829.84184
2006001187845,24,1,13752.43056
2006001187845,6,0,-15279.71438
2006001187845,4,0,-15279.71438
2006001187845,0,0,NA
2006001188608,28,1,9473.896608
2006001188961,49,1,19100.598
2006001188961,20,1,5348.16744
2006001188961,48,1,7640.2392
2006001190431,31,1,2292.07176
2006001191810,31,1,34381.0764
2006001191810,15,0,0
2006001195927,42,1,15280.4784
2006001195927,52,1,31172.17594
2006001196148,56,1,153.5688079
2006001198893,48,1,16044.50232
2006001198893,18,1,2292.07176
2006001202257,40,1,22920.7176
2006001203307,25,1,229.207176
2006001205426,54,1,28673.81772
2006001207709,62,1,68762.1528
2006001207709,36,1,26740.8372
2006001207709,60,1,30560.9568
2006001214671,30,2,0
2006001214671,28,2,0
2006001215406,36,1,29185.71374
2006001215406,37,1,55086.12463
2006001215406,2,0,-15279.71438
2006001216029,42,1,32089.00464
2006001216029,42,1,32089.00464
2006001216029,20,1,2292.07176
2006001216029,15,0,0
2006001216029,13,0,NA
2006001220129,55,2,36673.14816
2006001220129,67,2,33617.05248
2006001221485,67,1,26358.82524
2006001221485,76,2,16044.50232
2006001225441,29,1,6112.19136
2006001225441,9,0,-15279.71438
2006001225441,3,0,-15279.71438
2006001225601,27,1,40493.26776
2006001226239,36,1,30560.9568
2006001226239,36,2,0
2006001226239,7,0,-15279.71438
2006001226239,4,0,-15279.71438
2006001226239,0,0,NA
2006001226239,33,1,38201.196
2006001226239,25,1,3820.1196
2006001226239,8,0,-15279.71438
2006001226239,2,0,-15279.71438
2006001226239,2,0,-15279.71438
2006001226599,32,1,79458.48768
2006001227042,42,1,5348.16744
2006001227042,18,1,2521.278936
2006001234125,44,1,18336.57408
2006001234125,40,2,0
2006001234125,19,2,0
2006001234125,14,0,NA
2006001234125,9,0,-15279.71438
2006001234125,5,0,-15279.71438
2006001234125,3,0,-15279.71438
2006001234660,63,2,2062.864584
2006001235568,51,1,22920.7176
2006001239889,54,1,3820.1196
2006001239889,57,1,62649.96144
2006001239889,17,2,0
2006001241119,63,1,25174.58816
2006001241119,61,1,25212.78936
2006001241119,25,1,8060.452356
2006001241119,2,0,-15279.71438
2006001241119,1,0,NA
2006001242110,35,1,30560.9568
2006001248192,75,2,10619.93249
2006001248440,52,1,29796.93288
2006001252160,54,1,27581.26351
2006001253298,21,1,2597.681328
2006001253298,31,1,19100.598
2006001254996,65,2,13523.22338
2006001257329,79,2,1528.04784
2006001257510,53,1,23554.85745
2006001258643,55,2,0
2006001258643,51,1,7640.2392
2006001259006,28,1,36673.14816
2006001259006,27,1,34411.63736
2006001259006,5,0,-15279.71438
2006001259195,59,2,15356.88079
2006001260049,52,1,23913.9487
2006001260049,49,2,5500.972224
2006001261947,94,2,0
2006001264998,21,1,5730.1794
2006001264998,21,1,3056.09568
2006001264998,21,1,4989.076198
2006001264998,20,1,3820.1196
2006001264998,20,1,5348.16744
2006001267533,46,1,8404.26312
2006001267533,47,1,38812.41514
2006001267533,17,1,764.02392
2006001267533,10,0,NA
2006001267533,19,1,2750.486112
2006001267686,34,1,11460.3588
2006001267686,9,0,-15279.71438
2006001267686,7,0,-15279.71438
2006001267686,42,1,6876.21528
2006001268053,52,1,49661.5548
2006001268053,50,1,34381.0764
2006001268160,64,2,42556.13234
2006001274369,27,1,16732.12385
2006001274369,6,0,-15279.71438
2006001276043,28,1,6112.19136
2006001276043,24,1,15280.4784
2006001282426,68,1,2597.681328
2006001282426,65,1,11001.94445
2006001282426,15,0,0
2006001293660,64,1,10696.33488
2006001293660,20,1,15815.29514
2006001294093,25,1,15280.4784
2006001294093,28,1,18336.57408
2006001295138,28,1,8404.26312
2006001295138,29,1,15280.4784
2006001295359,52,1,89008.78668
2006001295359,56,1,19100.598
2006001295359,25,1,8022.25116
2006001299252,70,2,26282.42285
2006001300655,82,2,7029.020064
2006001301000,29,1,12224.38272
2006001302570,55,1,37819.18404
2006001302570,56,1,50272.77394
2006001306761,42,1,57301.794
2006001306761,7,0,-15279.71438
2006001306808,36,1,3208.900464
2006001306808,8,0,-15279.71438
2006001307168,55,1,35145.10032
2006001307646,50,1,19100.598
2006001309597,21,1,764.02392
2006001309597,21,1,15280.4784
2006001311056,77,2,57913.01314
2006001311541,80,2,19100.598
2006001311541,83,2,25518.39893
2006001318664,37,1,31248.57833
2006001318664,17,2,2826.888504
2006001318664,14,0,NA
2006001318664,11,0,NA
2006001321182,36,1,51953.62656
2006001321182,35,2,0
2006001321182,13,0,NA
2006001321182,9,0,-15279.71438
2006001321182,6,0,-15279.71438
2006001323464,46,1,22920.7176
2006001323464,47,1,16808.52624
2006001326470,30,1,38201.196
2006001326470,31,1,15280.4784
2006001326470,4,0,-15279.71438
2006001327020,85,2,39882.04862
2006001327020,85,2,8786.27508
2006001328548,48,1,9168.28704
2006001330392,37,1,20246.63388
2006001330392,17,2,0
2006001330392,16,2,0
2006001332155,77,1,11001.94445
2006001334821,27,1,22156.69368
2006001334821,25,1,19100.598
2006001335924,21,1,3820.1196
2006001337159,43,2,0
2006001339070,21,1,916.828704
2006001339801,52,2,22.9207176
2006001339801,51,1,171141.3581
2006001340534,59,1,15280.4784
2006001340534,58,1,22691.51042
2006001342122,53,1,22920.7176
2006001344092,44,1,6112.19136
2006001344092,41,1,9168.28704
2006001344107,35,1,15662.49036
2006001344107,0,0,NA
2006001344107,25,1,12988.40664
2006001345621,55,1,66470.08104
2006001347178,73,2,47751.495
2006001347178,73,2,0
2006001348359,31,1,22920.7176
2006001348359,32,1,28880.10418
2006001353815,75,2,19941.02431
2006001353815,75,2,11460.3588
2006001355640,58,1,30255.34723
2006001355640,63,1,31019.37115
2006001355972,36,1,19329.80518
2006001355972,33,1,12224.38272
2006001355972,18,2,0
2006001355972,13,0,NA
2006001355972,11,0,NA
2006001355972,44,1,36978.75773
2006001357266,51,1,45841.4352
2006001357266,52,1,19864.62192
2006001357266,19,1,5348.16744
2007000000712,89,2,74874.34416
2007000000712,47,1,27504.86112
2007000004603,31,1,13752.43056
2007000004603,32,1,21392.66976
2007000010118,50,2,0
2007000010118,51,1,29796.93288
2007000010118,15,0,0
2007000010643,49,1,35297.9051
2007000010643,16,1,916.828704
2007000016526,76,2,3972.924384
2007000017988,42,2,0
2007000017988,39,1,91682.8704
2007000020847,60,1,11460.3588
2007000024675,80,2,10696.33488
2007000024732,56,2,22920.7176
2007000026837,63,1,21392.66976
2007000033248,87,2,26282.42285
2007000033248,83,2,3208.900464
2007000034310,51,1,16808.52624
2007000034310,17,2,0
2007000034310,52,2,916.828704
2007000035778,26,1,9168.28704
2007000035778,10,0,NA
2007000035778,2,0,-15279.71438
2007000037542,77,2,13981.63774
2007000037542,71,2,5019.637154
2007000037557,24,1,21698.27933
2007000040996,46,1,20017.4267
2007000040996,14,0,NA
2007000041657,62,1,23379.13195
2007000042509,47,1,17496.14777
2007000042509,50,1,20628.64584
2007000044560,67,2,23531.93674
2007000044560,65,2,37742.78165
2007000045572,41,1,11154.74923
2007000045572,33,1,11154.74923
2007000045572,61,1,11154.74923
2007000056628,58,1,15509.68558
2007000056628,43,1,11460.3588
2007000056679,59,1,37360.76969
2007000056963,52,1,42021.3156
2007000056963,50,1,84042.6312
2007000064507,53,1,43625.76583
2007000064507,19,1,2307.352238
2007000071210,44,1,40630.79207
2007000071420,23,1,15891.69754
2007000073186,18,1,3514.510032
2007000076844,27,1,29032.90896
2007000076844,24,1,18336.57408
2007000077272,32,1,1528.04784
2007000077272,16,2,0
2007000077272,46,1,24983.58218
2007000077814,51,1,114603.588
2007000077814,47,2,0
2007000077814,13,0,NA
2007000077814,10,0,NA
2007000080987,51,1,115367.6119
2007000080987,46,1,32089.00464
2007000080987,21,2,0
2007000080987,18,2,0
2007000081751,54,1,21392.66976
2007000082457,32,1,23898.66822
2007000083272,53,1,58218.6227
2007000083272,6,0,-15279.71438
2007000083368,75,2,11460.3588
2007000093022,41,1,22920.7176
2007000093206,24,1,1528.04784
2007000093206,25,1,10161.51814
2007000093206,6,0,-15279.71438
2007000093206,2,0,-15279.71438
2007000094749,82,2,25365.59414
2007000094749,49,1,20017.4267
2007000095936,81,2,9626.701392
2007000099054,88,2,22997.11999
2007000100054,26,1,95502.99
2007000100054,25,1,28268.88504
2007000100583,27,1,11460.3588
2007000100583,27,1,28268.88504
2007000100583,22,1,38201.196
2007000101624,39,1,30560.9568
2007000101624,42,1,95044.57565
2007000101624,2,0,-15279.71438
2007000102566,61,1,7029.020064
