SERIALNO,HHNUM,PUMA,REGION,SPORDER,PWGTP,RAC1P,AGEP,PINCADJ,WORKER,SPORDER,PWGTP,AGEP,COW,ENG,RAC1P
2013001345216,14138,01104,1,2,15,1,56,44496.5849,1,2,15,56,4,1,1
2013001345325,14139,01316,1,1,15,1,58,37168.985,1,1,15,58,2,b,1
2013001345348,14140,00703,1,1,12,1,38,84.95768,1,1,12,38,1,b,1
2013001345348,14140,00703,1,2,12,1,14,0,0,2,12,14,b,b,1
2013001345588,14141,01200,1,1,3,1,78,13380.8346,0,1,3,78,b,b,1
2013001345588,14141,01200,1,2,2,1,70,3610.7014,0,2,2,70,b,b,1
2013001345738,14142,01316,1,1,43,1,21,14867.594,1,1,43,21,1,b,1
2013001345738,14142,01316,1,2,54,1,20,29735.188,1,2,54,20,1,b,1
2013001345739,14143,00200,1,1,37,1,69,58896.91166,0,1,37,69,5,b,1
2013001345739,14143,00200,1,2,34,1,69,2867.3217,0,2,34,69,b,b,1
2013001346004,14144,01318,1,1,16,1,71,241704.5996,0,1,16,71,6,2,1
2013001346004,14144,01318,1,2,15,1,77,11575.4839,0,2,15,77,b,3,1
2013001346083,14145,01314,1,1,14,1,59,90055.1408,1,1,14,59,6,b,1
2013001346132,14146,00902,1,1,22,1,63,18265.9012,0,1,22,63,b,b,1
2013001346132,14146,00902,1,2,23,1,66,65948.3991,0,2,23,66,1,b,1
2013001346334,14147,00200,1,1,7,1,77,12000.2723,0,1,7,77,b,b,1
2013001346340,14148,00200,1,1,3,3,53,266597.19984,0,1,3,53,6,b,3
2013001346410,14149,01305,1,1,23,1,51,73520.25233,1,1,23,51,1,b,1
2013001346553,14150,01320,1,1,14,1,58,44602.782,1,1,14,58,1,b,1
2013001346553,14150,01320,1,2,15,1,54,53098.55,1,2,15,54,6,b,1
2013001346553,14150,01320,1,3,19,1,30,5628.4463,0,3,19,30,b,b,1
2013001346701,14151,00300,1,1,14,1,82,19115.478,0,1,14,82,b,b,1
2013001346701,14151,00300,1,2,11,1,84,5522.2492,0,2,11,84,b,b,1
2013001346779,14152,01322,1,1,10,1,31,123188.636,1,1,10,31,1,b,1
2013001346779,14152,01322,1,2,12,1,29,0,0,2,12,29,1,b,1
2013001346779,14152,01322,1,3,15,1,4,0,0,3,15,4,b,b,1
2013001346779,14152,01322,1,4,14,1,2,0,0,4,14,2,b,b,1
2013001346803,14153,00800,1,1,7,1,65,33027.2981,1,1,7,65,6,b,1
2013001346803,14153,00800,1,2,6,1,62,28673.217,1,2,6,62,7,b,1
2013001346857,14154,01200,1,1,5,1,53,12743.652,0,1,5,53,1,b,1
2013001346857,14154,01200,1,2,5,1,49,19115.478,1,2,5,49,1,b,1
2013001346876,14155,01317,1,1,13,1,57,13805.623,0,1,13,57,1,b,1
2013001346876,14155,01317,1,2,13,1,55,23363.362,1,2,13,55,4,b,1
2013001347024,14156,00400,1,1,18,1,75,17734.9157,0,1,18,75,b,b,1
2013001347062,14157,00400,1,1,18,1,26,28036.0344,1,1,18,26,1,b,1
2013001347062,14157,00400,1,2,16,1,27,6371.826,0,2,16,27,1,b,1
2013001347089,14158,01305,1,1,14,1,40,7327.5999,0,1,14,40,1,b,1
2013001347089,14158,01305,1,2,14,1,13,0,0,2,14,13,b,b,1
2013001347102,14159,01321,1,1,4,1,67,81134.5844,0,1,4,67,b,b,1
2013001347102,14159,01321,1,2,4,1,66,54808.32331,1,2,4,66,1,b,1
2013001347124,14160,00902,1,1,66,1,26,31859.13,1,1,66,26,4,b,1
2013001347124,14160,00902,1,2,79,1,31,69028.115,1,2,79,31,1,b,1
2013001347133,14161,00703,1,1,14,1,52,20071.2519,1,1,14,52,1,b,1
2013001347168,14162,00100,1,1,11,1,37,25487.304,1,1,11,37,7,b,1
2013001347168,14162,00100,1,2,6,1,33,27611.246,1,2,6,33,3,b,1
2013001347168,14162,00100,1,3,8,1,11,0,0,3,8,11,b,b,1
2013001347168,14162,00100,1,4,7,1,8,0,0,4,7,8,b,b,1
2013001347294,14163,00600,1,1,26,1,38,10301.1187,0,1,26,38,b,b,1
2013001347294,14163,00600,1,2,31,9,14,0,0,2,31,14,b,b,9
2013001347789,14164,01323,1,1,13,1,53,54160.521,1,1,13,53,1,1,1
2013001347789,14164,01323,1,2,11,6,52,0,0,2,11,52,b,b,6
2013001347789,14164,01323,1,3,11,9,24,0,0,3,11,24,b,b,9
2013001347789,14164,01323,1,4,9,9,22,1699.1536,0,4,9,22,1,b,9
2013001347806,14165,01319,1,1,49,1,66,18159.7041,1,1,49,66,1,1,1
2013001347806,14165,01319,1,2,45,1,59,32708.7068,1,2,45,59,6,1,1
2013001347818,14166,01200,1,1,35,1,42,30372.3706,1,1,35,42,1,b,1
2013001347818,14166,01200,1,2,19,1,31,29522.7938,1,2,19,31,1,b,1
2013001347818,14166,01200,1,3,36,1,4,0,0,3,36,4,b,b,1
2013001347818,14166,01200,1,4,24,1,3,0,0,4,24,3,b,b,1
2013001347940,14167,01305,1,1,14,1,83,16672.9447,0,1,14,83,b,b,1
2013001347998,14168,01302,1,1,25,1,63,18372.0983,0,1,25,63,1,b,1
2013001347998,14168,01302,1,2,23,1,63,40673.4893,1,2,23,63,1,b,1
2013001348000,14169,01200,1,1,12,1,66,9345.3448,0,1,12,66,b,b,1
2013001348000,14169,01200,1,2,19,1,43,13062.2433,0,2,19,43,b,b,1
2013001348000,14169,01200,1,3,17,1,20,0,0,3,17,20,b,b,1
2013001348000,14169,01200,1,4,13,1,16,6478.0231,0,4,13,16,b,b,1
2013001348000,14169,01200,1,5,21,1,39,0,0,5,21,39,b,b,1
2013001348097,14170,01324,1,1,19,1,61,111889.26456,1,1,19,61,3,b,1
2013001348097,14170,01324,1,2,20,1,59,74720.27956,1,2,20,59,3,b,1
2013001348105,14171,00300,1,1,7,1,79,25487.304,0,1,7,79,b,b,1
2013001348265,14172,00400,1,1,24,1,34,37168.985,1,1,24,34,6,b,1
2013001348283,14173,01200,1,1,53,1,48,9876.3303,0,1,53,48,1,b,1
2013001348283,14173,01200,1,2,41,1,15,0,0,2,41,15,b,b,1
2013001348297,14174,00800,1,1,4,3,30,39399.1241,1,1,4,30,1,b,3
2013001348297,14174,00800,1,2,4,1,32,20177.449,1,2,4,32,1,b,1
2013001348297,14174,00800,1,3,3,3,3,0,0,3,3,3,b,b,3
2013001348297,14174,00800,1,4,3,3,0,0,0,4,3,0,b,b,3
2013001348366,14175,01318,1,1,23,3,24,47788.695,1,1,23,24,1,b,3
2013001348366,14175,01318,1,2,20,1,24,10619.71,1,2,20,24,1,b,1
2013001348397,14176,01320,1,1,10,1,79,14655.1998,0,1,10,79,b,b,1
2013001348397,14176,01320,1,2,8,1,63,22301.391,1,2,8,63,1,b,1
2013001348433,14177,01105,1,1,8,1,41,0,0,1,8,41,3,b,1
2013001348433,14177,01105,1,2,8,1,41,100887.245,1,2,8,41,1,b,1
2013001348433,14177,01105,1,3,8,1,14,0,0,3,8,14,b,b,1
2013001348433,14177,01105,1,4,8,1,11,0,0,4,8,11,b,b,1
2013001348433,14177,01105,1,5,8,1,5,0,0,5,8,5,b,b,1
2013001348433,14177,01105,1,6,7,1,2,0,0,6,7,2,b,b,1
2013001348435,14178,01319,1,1,20,1,76,25487.304,1,1,20,76,7,b,1
2013001348544,14179,01305,1,1,17,1,44,80709.796,1,1,17,44,1,b,1
2013001348544,14179,01305,1,2,17,1,42,0,0,2,17,42,1,b,1
2013001348544,14179,01305,1,3,16,1,6,0,0,3,16,6,b,b,1
2013001348563,14180,01318,1,1,15,1,54,50974.608,1,1,15,54,1,b,1
2013001348563,14180,01318,1,2,12,1,16,0,0,2,12,16,b,b,1
2013001348655,14181,01319,1,1,71,1,43,74337.97,1,1,71,43,1,b,1
2013001348878,14182,01200,1,1,7,1,34,18053.507,1,1,7,34,1,1,1
2013001348878,14182,01200,1,2,15,1,44,14018.0172,0,2,15,44,1,1,1
2013001348878,14182,01200,1,3,8,1,9,0,0,3,8,9,b,b,1
2013001348878,14182,01200,1,4,11,1,0,0,0,4,11,0,b,b,1
2013001349000,14183,01314,1,1,20,6,76,10088.7245,0,1,20,76,b,2,6
2013001349171,14184,01324,1,1,26,1,53,42478.84,1,1,26,53,1,b,1
2013001349172,14185,00400,1,1,33,1,37,42478.84,1,1,33,37,1,b,1
2013001349172,14185,00400,1,2,29,1,49,12743.652,1,2,29,49,1,b,1
2013001349172,14185,00400,1,3,48,1,9,0,0,3,48,9,b,b,1
2013001349172,14185,00400,1,4,35,1,79,12743.652,0,4,35,79,b,b,1
2013001349306,14186,01321,1,1,24,3,38,2442.5333,1,1,24,38,6,b,3
2013001349306,14186,01321,1,2,23,1,38,87081.622,1,2,23,38,7,b,1
2013001349306,14186,01321,1,3,22,1,11,0,0,3,22,11,b,b,1
2013001349306,14186,01321,1,4,21,1,9,0,0,4,21,9,b,b,1
2013001349325,14187,01103,1,1,12,1,58,46301.9356,1,1,12,58,2,1,1
2013001349325,14187,01103,1,2,13,1,56,0,0,2,13,56,b,1,1
2013001349335,14188,00901,1,1,24,8,42,15929.565,1,1,24,42,1,2,8
2013001349335,14188,00901,1,2,16,8,47,19115.478,1,2,16,47,1,3,8
2013001349335,14188,00901,1,3,10,8,25,42478.84,1,3,10,25,1,1,8
2013001349335,14188,00901,1,4,19,8,23,40354.898,1,4,19,23,1,1,8
2013001349335,14188,00901,1,5,19,8,13,0,0,5,19,13,b,1,8
2013001349339,14189,00400,1,1,14,1,73,39823.9125,0,1,14,73,6,b,1
2013001349339,14189,00400,1,2,15,1,67,37593.7734,0,2,15,67,b,1,1
2013001349451,14190,00500,1,1,27,1,85,19540.2664,0,1,27,85,b,b,1
2013001349451,14190,00500,1,2,34,1,87,71364.4512,0,2,34,87,b,b,1
2013001349456,14191,01301,1,1,12,1,32,100887.245,1,1,12,32,7,b,1
2013001349456,14191,01301,1,2,13,1,0,0,0,2,13,0,b,b,1
2013001349459,14192,01000,1,1,17,1,73,8495.768,0,1,17,73,b,b,1
2013001349823,14193,01323,1,1,30,1,34,52036.579,1,1,30,34,1,b,1
2013001349823,14193,01323,1,2,22,1,33,74337.97,1,2,22,33,3,b,1
2013001349823,14193,01323,1,3,26,1,8,0,0,3,26,8,b,b,1
2013001349823,14193,01323,1,4,30,1,7,0,0,4,30,7,b,b,1
2013001350112,14194,01317,1,1,14,1,61,376999.705,1,1,14,61,1,b,1
2013001350112,14194,01317,1,2,12,1,54,31859.13,0,2,12,54,1,b,1
2013001350112,14194,01317,1,3,18,1,21,21579.25072,1,3,18,21,1,b,1
2013001350112,14194,01317,1,4,11,1,17,955.7739,0,4,11,17,2,b,1
2013001350129,14195,01000,1,1,5,1,57,0,0,1,5,57,b,b,1
2013001350175,14196,01320,1,1,14,1,52,117878.781,1,1,14,52,3,b,1
2013001350183,14197,00703,1,1,32,1,51,99825.274,1,1,32,51,4,b,1
2013001350183,14197,00703,1,2,31,1,67,95577.39,1,2,31,67,4,b,1
2013001350417,14198,00902,1,1,16,1,54,47788.695,1,1,16,54,5,b,1
2013001350417,14198,00902,1,2,16,1,63,126374.549,0,2,16,63,b,b,1
2013001350417,14198,00902,1,3,17,1,17,0,0,3,17,17,b,b,1
2013001350417,14198,00902,1,4,17,1,16,0,0,4,17,16,b,b,1
2013001350431,14199,01314,1,1,39,1,75,51717.9877,0,1,39,75,b,b,1
2013001350431,14199,01314,1,2,50,1,48,15929.565,1,2,50,48,1,b,1
2013001350512,14200,00703,1,1,12,1,59,81155.82382,1,1,12,59,1,b,1
2013001350538,14201,01314,1,1,10,1,24,13274.6375,1,1,10,24,4,b,1
2013001350538,14201,01314,1,2,21,1,27,3610.7014,0,2,21,27,4,1,1
2013001350698,14202,00600,1,1,19,1,21,0,0,1,19,21,b,b,1
2013001350698,14202,00600,1,2,22,1,23,0,0,2,22,23,b,b,1
2013001350698,14202,00600,1,3,23,1,21,4247.884,1,3,23,21,1,b,1
2013001350698,14202,00600,1,4,22,1,21,8495.768,1,4,22,21,1,b,1
2013001350758,14203,01301,1,1,58,2,27,36425.6053,1,1,58,27,1,b,2
2013001350758,14203,01301,1,2,46,2,10,0,0,2,46,10,b,b,2
2013001350758,14203,01301,1,3,85,2,0,0,0,3,85,0,b,b,2
2013001350811,14204,00100,1,1,27,1,39,10194.9216,0,1,27,39,1,b,1
2013001350946,14205,00703,1,1,24,6,61,10938.3013,1,1,24,61,4,b,6
2013001350946,14205,00703,1,2,25,1,65,47470.1037,0,2,25,65,b,b,1
2013001351016,14206,00300,1,1,25,1,76,9663.9361,0,1,25,76,b,b,1
2013001351026,14207,00703,1,1,12,1,38,21239.42,1,1,12,38,1,b,1
2013001351026,14207,00703,1,2,12,1,44,26549.275,1,2,12,44,1,b,1
2013001351026,14207,00703,1,3,12,1,10,0,0,3,12,10,b,b,1
2013001351105,14208,00703,1,1,19,1,31,27611.246,1,1,19,31,3,b,1
2013001351105,14208,00703,1,2,24,1,50,7539.9941,0,2,24,50,1,b,1
2013001351131,14209,01320,1,1,29,1,46,79775.26152,1,1,29,46,1,b,1
2013001351131,14209,01320,1,2,24,1,44,63718.26,1,2,24,44,1,b,1
2013001351133,14210,01320,1,1,24,1,64,65842.202,1,1,24,64,1,b,1
2013001351133,14210,01320,1,2,24,1,64,16991.536,1,2,24,64,1,b,1
2013001351133,14210,01320,1,3,38,1,36,24425.333,1,3,38,36,1,b,1
2013001351133,14210,01320,1,4,24,1,3,0,0,4,24,3,b,b,1
2013001351133,14210,01320,1,5,38,1,37,36107.014,1,5,38,37,1,b,1
2013001351589,14211,00704,1,1,13,1,65,18701.30931,0,1,13,65,b,b,1
2013001351589,14211,00704,1,2,14,1,61,10619.71,0,2,14,61,1,b,1
2013001351624,14212,01323,1,1,17,1,37,0,0,1,17,37,b,b,1
2013001351624,14212,01323,1,2,16,1,38,266554.721,1,2,16,38,6,b,1
2013001351624,14212,01323,1,3,18,1,8,0,0,3,18,8,b,b,1
2013001351624,14212,01323,1,4,16,1,7,0,0,4,16,7,b,b,1
2013001351624,14212,01323,1,5,25,1,4,0,0,5,25,4,b,b,1
2013001352080,14213,01301,1,1,11,1,47,55222.492,1,1,11,47,1,b,1
2013001352080,14213,01301,1,2,12,1,34,23363.362,1,2,12,34,1,b,1
2013001352315,14214,01314,1,1,9,1,45,69028.115,1,1,9,45,1,b,1
2013001352323,14215,00800,1,1,8,1,63,0,0,1,8,63,3,b,1
2013001352323,14215,00800,1,2,10,2,59,15610.9737,1,2,10,59,2,b,2
2013001352358,14216,00100,1,1,9,1,45,2123.942,0,1,9,45,1,b,1
2013001352538,14217,01200,1,1,17,1,40,38230.956,1,1,17,40,1,b,1
2013001352538,14217,01200,1,2,16,1,43,0,0,2,16,43,1,b,1
2013001352538,14217,01200,1,3,28,1,23,25487.304,1,3,28,23,1,b,1
2013001352538,14217,01200,1,4,21,1,23,14867.594,1,4,21,23,1,b,1
2013001352698,14218,01324,1,1,20,1,26,25487.304,1,1,20,26,2,b,1
2013001352787,14219,00600,1,1,14,1,67,42054.0516,0,1,14,67,b,b,1
2013001352787,14219,00600,1,2,12,1,67,35682.2256,0,2,12,67,1,b,1
2013001352825,14220,01322,1,1,29,1,55,21239.42,0,1,29,55,b,b,1
2013001352825,14220,01322,1,2,30,1,7,0,0,2,30,7,b,b,1
2013001352841,14221,01322,1,1,12,6,29,131153.4185,1,1,12,29,1,b,6
2013001352892,14222,00705,1,1,5,1,76,80391.2047,0,1,5,76,b,b,1
2013001352892,14222,00705,1,2,4,1,76,7539.9941,0,2,4,76,b,b,1
2013001352991,14223,00300,1,1,3,1,50,12743.652,1,1,3,50,7,b,1
2013001352991,14223,00300,1,2,3,1,51,30797.159,1,2,3,51,7,b,1
2013001352991,14223,00300,1,3,3,1,15,0,0,3,3,15,b,b,1
2013001352994,14224,01319,1,1,19,1,25,46726.724,1,1,19,25,1,b,1
2013001352994,14224,01319,1,2,25,1,25,19115.478,0,2,25,25,2,b,1
2013001353066,14225,01314,1,1,13,1,59,34514.0575,1,1,13,59,1,b,1
2013001353118,14226,00704,1,1,12,1,76,13699.4259,0,1,12,76,b,b,1
2013001353259,14227,00300,1,1,24,1,77,26549.275,0,1,24,77,b,b,1
2013001353271,14228,01105,1,1,22,1,26,18584.4925,1,1,22,26,1,b,1
2013001353309,14229,00400,1,1,9,1,42,24425.333,1,1,9,42,1,b,1
2013001353309,14229,00400,1,2,13,1,8,0,0,2,13,8,b,b,1
2013001353507,14230,00800,1,1,31,1,66,15717.1708,0,1,31,66,2,b,1
2013001353523,14231,00200,1,1,29,1,55,63718.26,1,1,29,55,5,b,1
2013001353655,14232,01317,1,1,14,1,67,4247.884,0,1,14,67,b,b,1
2013001353655,14232,01317,1,2,13,1,62,62656.289,1,2,13,62,3,b,1
2013001353734,14233,01320,1,1,66,1,39,38230.956,1,1,66,39,1,b,1
2013001353734,14233,01320,1,2,74,1,31,38230.956,1,2,74,31,1,b,1
2013001353734,14233,01320,1,3,69,1,10,0,0,3,69,10,b,b,1
2013001353737,14234,01000,1,1,27,1,60,74337.97,1,1,27,60,1,b,1
2013001353737,14234,01000,1,2,23,1,66,7009.0086,0,2,23,66,b,b,1
2013001353821,14235,01320,1,1,14,1,27,84957.68,1,1,14,27,1,b,1
2013001353821,14235,01320,1,2,15,1,28,15929.565,1,2,15,28,6,b,1
2013001353821,14235,01320,1,3,14,1,3,0,0,3,14,3,b,b,1
2013001353977,14236,01322,1,1,19,1,71,32921.101,0,1,19,71,b,b,1
2013001353977,14236,01322,1,2,16,1,65,106197.1,1,2,16,65,1,b,1
2013001354032,14237,01105,1,1,6,1,46,39823.9125,1,1,6,46,7,b,1
2013001354032,14237,01105,1,2,7,1,50,95577.39,1,2,7,50,7,b,1
2013001354032,14237,01105,1,3,6,1,20,4460.2782,1,3,6,20,1,b,1
2013001354032,14237,01105,1,4,7,1,14,0,0,4,7,14,b,b,1
2013001354185,14238,01305,1,1,10,1,27,21239.42,1,1,10,27,1,2,1
2013001354199,14239,00800,1,1,16,1,36,31859.13,1,1,16,36,2,b,1
2013001354199,14239,00800,1,2,13,1,42,53098.55,1,2,13,42,1,b,1
2013001354199,14239,00800,1,3,17,1,17,0,0,3,17,17,b,b,1
2013001354199,14239,00800,1,4,26,1,13,0,0,4,26,13,b,b,1
2013001354199,14239,00800,1,5,25,1,11,0,0,5,25,11,b,b,1
2013001354199,14239,00800,1,6,14,1,8,0,0,6,14,8,b,b,1
2013001354199,14239,00800,1,7,16,1,16,0,0,7,16,16,b,b,1
2013001354465,14240,00901,1,1,26,1,50,79647.825,1,1,26,50,4,b,1
2013001354465,14240,00901,1,2,20,1,50,12743.652,1,2,20,50,1,b,1
2013001354465,14240,00901,1,3,24,1,15,0,0,3,24,15,b,b,1
2013001354465,14240,00901,1,4,21,1,11,0,0,4,21,11,b,b,1
2013001354465,14240,00901,1,5,25,2,4,0,0,5,25,4,b,b,2
2013001354465,14240,00901,1,6,25,2,4,0,0,6,25,4,b,b,2
2013001354595,14241,01324,1,1,41,1,45,33983.072,0,1,41,45,1,b,1
2013001354595,14241,01324,1,2,46,1,37,55222.492,1,2,46,37,1,b,1
2013001354713,14242,01324,1,1,34,1,30,84957.68,1,1,34,30,1,1,1
2013001354713,14242,01324,1,2,45,1,31,79647.825,1,2,45,31,1,1,1
2013001354781,14243,00703,1,1,14,1,60,29044.90685,1,1,14,60,1,b,1
2013001354781,14243,00703,1,2,13,1,55,93453.448,1,2,13,55,1,b,1
2013001354781,14243,00703,1,3,15,1,26,9557.739,1,3,15,26,2,b,1
2013001354781,14243,00703,1,4,21,1,17,106.1971,1,4,21,17,6,b,1
2013001354881,14244,01103,1,1,17,1,52,104073.158,1,1,17,52,1,b,1
2013001354881,14244,01103,1,2,22,1,58,0,1,2,22,58,6,b,1
2013001355017,14245,01301,1,1,11,2,75,10619.71,0,1,11,75,b,b,2
2013001355017,14245,01301,1,2,13,2,77,12425.0607,0,2,13,77,b,b,2
2013001355037,14246,01319,1,1,20,1,68,234695.591,0,1,20,68,b,b,1
2013001355121,14247,00400,1,1,23,1,65,12743.652,0,1,23,65,1,b,1
2013001355121,14247,00400,1,2,16,1,51,0,0,2,16,51,1,b,1
2013001355126,14248,01200,1,1,23,1,84,14485.28444,0,1,23,84,6,b,1
2013001355279,14249,01320,1,1,12,1,53,55965.8717,1,1,12,53,1,b,1
2013001355279,14249,01320,1,2,12,1,53,25168.7127,1,2,12,53,3,b,1
2013001355279,14249,01320,1,3,17,1,23,14867.594,1,3,17,23,1,b,1
2013001355541,14250,00600,1,1,18,9,71,68592.70689,1,1,18,71,6,b,9
2013001355541,14250,00600,1,2,11,1,71,44496.5849,1,2,11,71,3,b,1
2013001355753,14251,00902,1,1,27,1,60,0,0,1,27,60,1,b,1
2013001355753,14251,00902,1,2,25,1,63,9557.739,0,2,25,63,b,b,1
2013001355791,14252,01200,1,1,24,1,53,84957.68,1,1,24,53,3,b,1
2013001355791,14252,01200,1,2,27,1,54,31859.13,1,2,27,54,1,b,1
2013001355998,14253,00901,1,1,21,1,95,15823.3679,0,1,21,95,b,b,1
2013001355998,14253,00901,1,2,31,1,33,10343.59754,1,2,31,33,6,1,1
2013001355998,14253,00901,1,3,23,1,11,0,0,3,23,11,b,b,1
2013001355998,14253,00901,1,4,31,1,7,0,0,4,31,7,b,b,1
2013001356073,14254,01200,1,1,14,1,31,35045.043,1,1,14,31,3,b,1
2013001356120,14255,00500,1,1,20,9,59,21419.95507,1,1,20,59,5,1,9
2013001356120,14255,00500,1,2,18,1,71,56284.463,1,2,18,71,6,b,1
2013001356120,14255,00500,1,3,19,9,19,3345.20865,1,3,19,19,1,1,9
2013001356155,14256,00800,1,1,22,1,43,30797.159,1,1,22,43,1,b,1
2013001356155,14256,00800,1,2,25,1,45,0,0,2,25,45,b,b,1
2013001356155,14256,00800,1,3,34,1,15,0,0,3,34,15,b,b,1
2013001356155,14256,00800,1,4,28,1,13,0,0,4,28,13,b,b,1
2013001356155,14256,00800,1,5,28,1,11,0,0,5,28,11,b,b,1
2013001356375,14257,01303,1,1,13,1,72,307228.2103,1,1,13,72,1,b,1
2013001356515,14258,01303,1,1,14,1,31,6424.92455,1,1,14,31,6,b,1
2013001356515,14258,01303,1,2,16,1,33,50974.608,1,2,16,33,1,b,1
2013001356579,14259,00800,1,1,25,1,42,32496.3126,1,1,25,42,7,b,1
2013001356579,14259,00800,1,2,21,1,41,4.247884,0,2,21,41,8,b,1
2013001356579,14259,00800,1,3,26,1,11,0,0,3,26,11,b,b,1
2013001356579,14259,00800,1,4,23,1,78,26549.275,0,4,23,78,b,b,1
2013001356579,14259,00800,1,5,23,1,67,0,0,5,23,67,b,b,1
2013001356593,14260,01321,1,1,6,1,51,96437.58651,1,1,6,51,1,b,1
2013001356593,14260,01321,1,2,6,1,48,31859.13,1,2,6,48,1,b,1
2013001356593,14260,01321,1,3,5,1,11,0,0,3,5,11,b,b,1
2013001356593,14260,01321,1,4,6,1,8,0,0,4,6,8,b,b,1
2013001356628,14261,00300,1,1,8,1,51,44921.3733,1,1,8,51,1,b,1
2013001356628,14261,00300,1,2,6,1,59,0,0,2,6,59,1,b,1
2013001356717,14262,00600,1,1,27,1,54,46089.5414,1,1,27,54,2,b,1
2013001356717,14262,00600,1,2,22,1,17,0,0,2,22,17,1,b,1
2013001356717,14262,00600,1,3,19,1,15,0,0,3,19,15,b,b,1
2013001356829,14263,01318,1,1,17,1,54,53098.55,1,1,17,54,6,b,1
2013001356829,14263,01318,1,2,15,1,57,37168.985,1,2,15,57,2,b,1
2013001356844,14264,00100,1,1,8,1,67,10725.9071,0,1,8,67,6,b,1
2013001356844,14264,00100,1,2,8,1,68,50762.2138,0,2,8,68,6,b,1
2013001356941,14265,00100,1,1,14,1,58,7964.7825,1,1,14,58,1,b,1
2013001356941,14265,00100,1,2,14,1,69,25487.304,1,2,14,69,1,b,1
2013001357033,14266,01302,1,1,4,1,64,8708.1622,0,1,4,64,b,b,1
2013001357033,14266,01302,1,2,3,1,55,49063.0602,1,2,3,55,1,b,1
2013001357101,14267,01318,1,1,14,1,26,20177.449,0,1,14,26,1,1,1
2013001357243,14268,00800,1,1,21,1,39,42478.84,1,1,21,39,1,b,1
2013001357243,14268,00800,1,2,15,1,31,21239.42,1,2,15,31,6,b,1
2013001357243,14268,00800,1,3,41,1,11,0,0,3,41,11,b,b,1
2013001357243,14268,00800,1,4,23,1,5,0,0,4,23,5,b,b,1
2013001357243,14268,00800,1,5,23,1,18,0,0,5,23,18,b,1,1
2013001357297,14269,01000,1,1,13,1,65,25912.0924,0,1,13,65,b,b,1
2013001357297,14269,01000,1,2,14,5,54,0,0,2,14,54,b,1,5
2013001357297,14269,01000,1,3,18,5,36,40779.6864,1,3,18,36,5,b,5
2013001357297,14269,01000,1,4,10,5,4,0,0,4,10,4,b,b,5
2013001357307,14270,00500,1,1,12,1,82,38337.1531,0,1,12,82,b,b,1
2013001357333,14271,00902,1,1,15,1,58,21239.42,1,1,15,58,1,b,1
2013001357340,14272,01303,1,1,14,3,41,53098.55,1,1,14,41,1,b,3
2013001357340,14272,01303,1,2,18,1,47,12743.652,0,2,18,47,1,b,1
2013001357341,14273,00902,1,1,15,1,53,0,0,1,15,53,1,b,1
2013001357341,14273,00902,1,2,15,1,50,38018.5618,1,2,15,50,1,b,1
2013001357349,14274,00200,1,1,4,1,57,21239.42,0,1,4,57,b,b,1
2013001357349,14274,00200,1,2,4,1,44,0,0,2,4,44,9,b,1
2013001357446,14275,01305,1,1,13,1,71,13911.8201,0,1,13,71,b,b,1
2013001357446,14275,01305,1,2,19,1,95,12318.8636,0,2,19,95,b,b,1
2013001357581,14276,01314,1,1,7,1,66,32921.101,0,1,7,66,7,b,1
2013001357581,14276,01314,1,2,9,1,66,20177.449,0,2,9,66,6,1,1
2013001357627,14277,00705,1,1,5,1,33,27611.246,1,1,5,33,1,b,1
2013001357642,14278,00100,1,1,6,1,62,50337.4254,0,1,6,62,2,b,1
2013001357691,14279,00705,1,1,8,1,47,8920.5564,0,1,8,47,b,b,1
2013001357851,14280,00200,1,1,2,1,77,14549.0027,0,1,2,77,6,b,1
2013001358079,14281,01324,1,1,7,1,22,0,0,1,7,22,1,1,1
2013001358079,14281,01324,1,2,13,1,4,0,0,2,13,4,b,b,1
2013001358079,14281,01324,1,3,13,1,3,0,0,3,13,3,b,b,1
2013001358079,14281,01324,1,4,21,1,1,0,0,4,21,1,b,b,1
2013001358125,14282,01000,1,1,21,1,48,424.7884,0,1,21,48,1,b,1
2013001358125,14282,01000,1,2,24,1,53,15292.3824,0,2,24,53,1,b,1
2013001358256,14283,01318,1,1,15,1,43,144428.056,1,1,15,43,1,b,1
2013001358256,14283,01318,1,2,17,1,21,2548.7304,0,2,17,21,1,b,1
2013001358256,14283,01318,1,3,14,1,59,72214.028,0,3,14,59,1,b,1
2013001358286,14284,00703,1,1,13,1,57,113630.897,1,1,13,57,4,b,1
2013001358286,14284,00703,1,2,10,2,18,1061.971,1,2,10,18,2,b,2
2013001358346,14285,01000,1,1,54,1,27,44602.782,1,1,54,27,1,b,1
2013001358419,14286,00705,1,1,2,1,51,22513.7852,0,1,2,51,3,b,1
2013001358419,14286,00705,1,2,4,1,20,10619.71,1,2,4,20,1,b,1
2013001358419,14286,00705,1,3,3,1,17,5097.4608,1,3,3,17,1,b,1
2013001358546,14287,01319,1,1,14,1,44,106197.1,1,1,14,44,1,b,1
2013001358546,14287,01319,1,2,14,1,42,5309.855,0,2,14,42,b,b,1
2013001358546,14287,01319,1,3,10,1,13,0,0,3,10,13,b,b,1
2013001358546,14287,01319,1,4,11,1,11,0,0,4,11,11,b,b,1
2013001358546,14287,01319,1,5,10,1,7,0,0,5,10,7,b,b,1
