RT,SERIALNO,SPORDER,PUMA,ST,ADJINC,PWGTP,AGEP,CIT,COW,ENG,FER,GCL,GCM,GCR,INTP,JWMNP,JWRIP,JWTR,LANX,MAR,MIG,MIL,MLPA,MLPB,MLPC,MLPD,MLPE,MLPF,MLPG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,RELP,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,YOEP,ANC,ANC1P,ANC2P,DECADE,DRIVESP,ESP,ESR,HISP,JWAP,JWDP,LANP,MIGPUMA,MIGSP,MSP,NATIVITY,NOP,OC,PAOC,PERNP,PINCP,POBP,POVPIP,POWPUMA,POWSP,QTRBIR,RAC1P,RAC2P,RAC3P,RACAIAN,RACASN,RACBLK,RACNHPI,RACNUM,RACSOR,RACWHT,RC,SFN,SFR,VPS,WAOB,FAGEP,FANCP,FCITP,FCOWP,FENGP,FESRP,FFERP,FGCLP,FGCMP,FGCRP,FHISP,FINDP,FINTP,FJWDP,FJWMNP,FJWRIP,FJWTRP,FLANP,FLANXP,FMARP,FMIGP,FMIGSP,FMILPP,FMILSP,FOCCP,FOIP,FPAP,FPOBP,FPOWSP,FRACP,FRELP,FRETP,FSCHGP,FSCHLP,FSCHP,FSEMP,FSEXP,FSSIP,FSSP,FWAGP,FWKHP,FWKLP,FWKWP,FYOEP,PWGTP1,PWGTP2,PWGTP3,PWGTP4,PWGTP5,PWGTP6,PWGTP7,PWGTP8,PWGTP9,PWGTP10,PWGTP11,PWGTP12,PWGTP13,PWGTP14,PWGTP15,PWGTP16,PWGTP17,PWGTP18,PWGTP19,PWGTP20,PWGTP21,PWGTP22,PWGTP23,PWGTP24,PWGTP25,PWGTP26,PWGTP27,PWGTP28,PWGTP29,PWGTP30,PWGTP31,PWGTP32,PWGTP33,PWGTP34,PWGTP35,PWGTP36,PWGTP37,PWGTP38,PWGTP39,PWGTP40,PWGTP41,PWGTP42,PWGTP43,PWGTP44,PWGTP45,PWGTP46,PWGTP47,PWGTP48,PWGTP49,PWGTP50,PWGTP51,PWGTP52,PWGTP53,PWGTP54,PWGTP55,PWGTP56,PWGTP57,PWGTP58,PWGTP59,PWGTP60,PWGTP61,PWGTP62,PWGTP63,PWGTP64,PWGTP65,PWGTP66,PWGTP67,PWGTP68,PWGTP69,PWGTP70,PWGTP71,PWGTP72,PWGTP73,PWGTP74,PWGTP75,PWGTP76,PWGTP77,PWGTP78,PWGTP79,PWGTP80,indp02,naicsp02,occp02,socp00,occp10,socp10,indp07,naicsp07,wgtp,employed,soc,OCCP,famTag,dupcount,OSUTAG,n,hhnum
P,2006000030116,2,600,41,1098342,58,25,1,2,,,,,,0,60,1,1,2,1,1,3,1,1,0,0,0,0,0,0,0,0,0,3,5,3,3,3,0,0,1,0,1,,10,0,1,0,0,21500,43,1,1,,1,87,999,,1,,1,1,91,40,,,,1,1,,0,,21500,21500,41,91,700,41,4,1,1,69,0,0,0,0,1,0,1,0,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,85,51,61,98,94,56,113,112,65,54,62,54,102,51,93,62,92,108,55,22,16,58,60,18,18,52,19,18,68,59,50,55,16,60,19,52,14,17,62,18,17,53,61,19,18,64,19,20,64,55,50,57,19,67,17,53,19,17,57,96,77,56,59,88,99,50,109,83,61,64,51,58,100,53,100,62,123,90,61,3780,3212,0160,113071,N.A.,N.A.//,N.A.,N.A.////,37,1,11,1,1,1,0,1,12
P,2006000030116,3,600,41,1098342,48,3,1,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,2,,2,1,1,,2,,,,,,,,2,87,51,,,2,,1,,,,,,,1,1,1,,,,10,91,,,2,1,1,69,0,0,0,0,1,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,70,44,53,79,75,53,95,80,53,46,50,41,81,41,82,51,75,91,43,17,14,49,45,14,15,46,17,16,53,49,44,50,13,49,14,38,13,14,54,16,17,41,51,16,15,52,16,16,50,45,41,47,15,53,15,46,14,13,51,78,70,46,47,72,86,40,82,68,48,51,43,50,82,43,85,51,95,73,60,,,,,,,,,37,0,0,999,1,1,0,1,12
P,2006000030116,4,600,41,1098342,48,1,1,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,2,87,51,,,2,,1,,,,,,,1,1,1,,,,10,91,,,2,1,1,69,0,0,0,0,1,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,68,47,49,75,76,50,92,86,54,49,51,45,87,44,74,47,72,89,43,15,14,44,45,15,15,44,14,17,54,52,44,47,14,53,14,39,12,14,56,15,15,44,47,14,16,47,16,15,48,46,42,45,15,50,15,45,15,12,44,77,69,42,45,73,77,42,78,69,52,50,42,44,82,51,81,49,105,71,51,,,,,,,,,37,0,0,999,1,1,0,1,12
P,2006000030116,5,600,41,1098342,47,0,1,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,2,87,51,,,2,,1,,,,,,,1,1,1,,,,41,91,,,2,1,1,69,0,0,0,0,1,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,68,47,49,74,75,49,93,87,56,50,51,44,86,42,73,46,71,90,43,16,14,44,45,15,17,43,14,17,55,50,44,47,14,53,14,40,12,14,56,15,15,45,49,13,17,46,16,17,48,47,43,45,15,48,16,44,13,12,44,76,67,43,44,72,77,41,80,68,51,50,42,43,82,49,81,49,105,71,51,,,,,,,,,37,0,0,999,1,1,0,1,12
P,2006000030774,1,600,41,1098342,19,50,1,1,,,2,,,0,1,1,1,2,1,3,5,,,,,,,,,,,,3,5,3,3,3,1100,0,0,0,1,,9,0,1,0,0,46000,48,1,2,,3,996,999,,1,,1,1,82,43,,600,41,1,1,,0,,46000,47100,41,399,600,41,3,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,19,7,31,6,6,17,16,28,27,7,18,21,17,6,20,18,20,34,17,30,18,6,28,5,8,16,20,29,31,7,19,19,17,6,20,21,18,30,19,31,18,6,33,6,6,20,19,28,31,6,19,21,18,6,18,20,17,36,19,29,17,6,37,6,6,19,21,28,31,6,17,18,19,6,15,19,18,37,19,32,5790,4MS,4760,412031,N.A.,N.A.//,N.A.,N.A.////,20,1,41,4,1,1,0,1,13
P,2006000030774,2,600,41,1098342,20,67,1,1,,,2,,,0,,,,2,1,3,5,,,,,,,,,,,,3,3,3,2,3,0,0,1,0,1,,9,0,2,0,6100,0,,2,,,1,924,999,,,,6,1,,,,600,41,1,1,,0,4,0,6100,27,399,,,1,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,20,7,33,6,7,18,18,31,31,7,20,23,21,7,20,18,20,36,20,32,20,7,32,7,8,18,19,31,32,9,21,21,19,8,22,21,22,34,21,34,19,4,34,8,6,23,20,33,30,6,22,24,21,6,20,24,19,37,22,30,20,7,40,7,7,21,21,31,32,6,19,21,23,6,16,20,19,38,21,34,7580,5613,5110,433021,N.A.,N.A.//,N.A.,N.A.////,20,0,0,999,1,1,0,1,13
P,2006000035825,1,600,41,1098342,14,83,1,,,,2,,,0,,,,2,2,1,5,,,,,,,,,,,,3,5,2,2,2,0,0,0,0,1,,9,0,2,0,14100,0,,3,,,1,22,999,,,,6,1,,,,,,3,1,,0,4,0,14100,37,147,,,2,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,14,8,26,13,21,14,6,13,4,20,14,7,6,15,13,16,14,15,5,6,14,22,6,14,5,13,20,15,24,6,17,21,27,18,14,16,14,14,22,21,15,5,21,16,34,18,6,13,4,25,15,4,5,15,13,16,15,14,5,5,15,27,5,15,5,16,23,13,25,4,17,25,23,13,17,14,15,16,27,,,,,,,,,14,0,0,999,0,1,0,1,14
P,2006000036277,1,600,41,1098342,35,47,1,1,,,2,,,0,25,1,1,2,1,1,5,,,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,10,0,1,0,0,60000,40,1,1,,1,290,999,,1,,1,2,273,146,,,,1,1,,0,,60000,60000,6,334,600,41,3,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,35,65,42,17,52,61,23,36,37,69,39,24,34,35,31,28,20,15,42,47,35,22,34,48,50,57,49,38,10,27,15,38,43,36,26,25,51,50,18,19,42,41,37,15,35,27,14,39,70,35,50,36,35,38,52,57,16,22,43,48,36,9,43,41,30,27,47,36,33,12,18,42,33,41,59,55,43,46,8190,622,6350,472111,N.A.,N.A.//,N.A.,N.A.////,36,1,47,5,1,1,0,1,15
P,2006000036277,2,600,41,1098342,48,36,1,1,,2,2,,,0,25,1,1,2,1,1,5,,,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,8,0,2,0,0,20000,40,1,1,,1,924,999,,1,,1,1,69,25,,,,1,1,,0,2,20000,20000,6,334,600,41,4,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,37,89,36,20,83,76,33,45,59,90,64,40,46,53,38,39,20,22,66,68,45,32,35,69,77,79,90,43,13,29,22,51,49,48,36,35,70,64,17,23,79,60,62,21,40,40,15,51,101,51,58,48,45,51,74,77,20,25,63,54,62,14,68,68,39,41,60,50,33,15,22,45,50,42,72,82,66,73,8190,622,4720,412010,N.A.,N.A.//,N.A.,N.A.////,36,1,41,4,1,1,0,1,15
P,2006000036277,3,600,41,1098342,61,14,1,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,2,,2,5,4,,2,,,,,,,,1,290,999,,,1,,2,,,,,,,1,1,1,,,,6,334,,,2,1,1,69,0,0,0,0,1,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,56,109,52,25,109,106,41,55,75,136,74,50,55,58,53,41,29,28,69,82,59,44,45,84,97,98,90,49,17,34,29,70,67,66,48,49,91,73,23,31,83,101,69,25,56,49,22,70,114,72,68,67,46,51,114,90,28,32,74,77,74,18,81,81,54,54,75,54,43,23,27,69,53,58,99,113,87,88,,,,,,,,,36,0,0,999,1,1,0,1,15
P,2006000036277,4,600,41,1098342,45,13,1,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,2,,2,4,4,,1,,,,,,,,1,290,999,,,1,,2,,,,,,,1,1,1,,,,6,334,,,2,1,1,69,0,0,0,0,1,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,39,83,34,16,80,77,31,39,47,102,62,38,37,48,36,31,21,19,54,67,43,33,35,59,73,71,79,36,11,33,19,45,48,48,37,34,74,55,14,21,75,62,55,18,40,33,13,44,86,52,57,45,33,45,79,74,21,28,52,56,51,14,58,65,40,39,53,37,29,14,19,44,37,47,80,86,62,58,,,,,,,,,36,0,0,999,1,1,0,1,15
P,2006000036277,5,600,41,1098342,62,9,1,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,2,,2,3,2,,2,,,,,,,,1,290,999,,,1,,2,,,,,,,1,1,1,,,,41,334,,,4,1,1,69,0,0,0,0,1,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,26,57,110,52,24,109,106,42,55,75,137,76,49,54,59,53,41,30,27,68,80,62,42,46,84,96,98,90,49,18,33,30,69,65,67,49,47,91,72,22,32,82,103,68,25,56,49,22,70,111,73,68,67,45,52,114,90,27,32,73,77,74,17,81,80,54,54,75,52,42,25,27,69,53,59,99,112,87,88,,,,,,,,,36,0,0,999,1,1,0,1,15
P,2006000040556,1,600,41,1098342,20,84,1,,,,2,,,0,,,,2,3,1,5,,,,,,,,,,,,2,5,2,2,3,0,0,0,0,1,,9,0,1,0,12100,0,,3,,,2,32,26,,,,6,1,,,,,,4,1,,0,,0,12100,31,125,,,2,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,9,37,24,41,21,20,40,19,45,8,7,24,22,24,40,19,7,22,26,33,34,8,20,6,26,23,7,20,5,29,34,22,24,19,6,21,31,22,24,6,8,30,20,43,19,19,35,22,32,8,8,21,22,26,44,21,7,21,19,38,35,7,22,6,25,26,6,21,6,34,41,22,22,25,6,19,40,22,,,,,,,,,20,0,0,999,0,1,0,1,16
P,2006000041292,1,600,41,1098342,6,46,1,1,,2,2,,,0,25,1,1,2,3,1,5,,,,,,,,,,,,2,5,2,2,2,0,0,0,0,1,,13,0,2,0,0,60000,36,1,1,,2,920,32,,1,,1,1,90,46,,,,4,1,,0,4,60000,60000,46,474,600,41,4,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,5,2,4,8,6,5,14,9,1,1,3,8,4,4,4,3,1,10,15,3,5,1,3,9,10,7,10,4,2,2,2,9,10,10,12,6,3,9,12,13,4,2,3,15,9,1,9,5,3,1,2,5,2,5,4,7,0,16,17,8,9,1,6,10,0,4,10,8,1,1,3,7,9,5,3,9,1,8180,621M,3130,291111,N.A.,N.A.//,N.A.,N.A.////,3,1,29,2,1,2,0,1,17
P,2006000041292,2,600,41,1098342,8,20,1,1,,2,,,,0,10,1,1,2,5,1,5,,,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,6,9,0,2,0,0,3600,40,1,6,,2,142,920,,1,,1,1,84,43,,,,6,1,,0,4,3600,3600,53,474,600,41,2,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,5,8,9,2,6,9,6,5,15,9,3,3,3,7,6,7,4,4,3,13,13,3,5,3,4,12,11,7,11,5,3,0,2,9,9,14,13,6,4,10,12,16,4,3,1,17,9,3,9,7,1,3,1,6,3,4,4,7,2,15,19,8,10,3,8,14,0,6,12,9,2,3,3,9,10,4,3,11,3,7890,611M3,2720,272020,N.A.,N.A.//,N.A.,N.A.////,3,1,27,1,1,2,1,1,17
P,2006000041292,1,600,41,1098342,6,46,1,1,,2,2,,,0,25,1,1,2,3,1,5,,,,,,,,,,,,2,5,2,2,2,0,0,0,0,1,,13,0,2,0,0,60000,36,1,1,,2,920,32,,1,,1,1,90,46,,,,4,1,,0,4,60000,60000,46,474,600,41,4,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,5,2,4,8,6,5,14,9,1,1,3,8,4,4,4,3,1,10,15,3,5,1,3,9,10,7,10,4,2,2,2,9,10,10,12,6,3,9,12,13,4,2,3,15,9,1,9,5,3,1,2,5,2,5,4,7,0,16,17,8,9,1,6,10,0,4,10,8,1,1,3,7,9,5,3,9,1,8180,621M,3130,291111,N.A.,N.A.//,N.A.,N.A.////,3,1,29,2,1,2,0,2,18
P,2006000041292,2,600,41,1098342,8,20,1,1,,2,,,,0,10,1,1,2,5,1,5,,,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,6,9,0,2,0,0,3600,40,1,6,,2,142,920,,1,,1,1,84,43,,,,6,1,,0,4,3600,3600,53,474,600,41,2,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,5,8,9,2,6,9,6,5,15,9,3,3,3,7,6,7,4,4,3,13,13,3,5,3,4,12,11,7,11,5,3,0,2,9,9,14,13,6,4,10,12,16,4,3,1,17,9,3,9,7,1,3,1,6,3,4,4,7,2,15,19,8,10,3,8,14,0,6,12,9,2,3,3,9,10,4,3,11,3,7890,611M3,2720,272020,N.A.,N.A.//,N.A.,N.A.////,3,1,27,1,1,2,0,2,18
P,2006000042474,1,600,41,1098342,18,30,1,3,,,2,,,10,30,2,1,2,1,1,5,,,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,13,0,1,0,0,54000,45,1,1,,1,87,999,,2,,1,1,94,49,,,,1,1,,0,,54000,54010,41,336,600,41,1,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,8,26,6,10,16,21,30,30,21,12,5,25,20,5,15,16,20,32,24,13,19,20,24,6,26,16,18,23,8,25,11,12,8,19,5,5,34,17,18,25,24,5,37,14,19,5,6,5,21,13,31,8,20,20,19,20,16,7,7,22,18,16,14,25,6,18,14,14,21,6,16,23,20,15,31,36,7,17,9370,9211MP,0430,1191XX,N.A.,N.A.//,N.A.,N.A.////,18,1,11,1,1,1,0,1,19
P,2006000042474,2,600,41,1098342,16,31,1,,,2,2,,,0,,,,2,1,1,5,,,,,,,,,,,,2,5,2,2,3,0,0,1,0,1,,13,0,2,0,0,0,,3,,,2,935,50,,,,6,1,,,,,,1,1,,0,1,0,0,6,336,,,4,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,7,25,4,9,14,23,29,26,19,15,6,26,17,5,14,17,18,30,20,13,16,18,22,6,23,14,19,20,6,24,13,13,9,21,3,5,32,14,21,23,24,7,33,16,17,4,5,3,18,12,28,8,20,16,17,19,16,5,5,22,17,17,16,24,5,14,14,12,21,6,14,22,18,16,30,36,6,17,,,,,,,,,18,0,0,999,1,1,0,1,19
P,2006000042474,3,600,41,1098342,12,1,1,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,2,50,935,,,2,,1,,,,,,,1,1,1,,,,41,336,,,2,1,1,69,0,0,0,0,1,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,6,19,3,9,14,13,23,20,16,10,3,20,14,5,12,12,13,22,18,10,13,14,15,5,18,11,13,17,6,18,9,10,6,15,3,3,25,12,17,20,16,4,25,11,15,5,4,3,14,8,23,8,14,14,13,15,14,3,3,15,14,11,11,17,5,11,9,10,16,5,11,15,14,11,27,26,5,13,,,,,,,,,18,0,0,999,1,1,0,1,19
P,2006000045626,1,600,41,1098342,43,39,1,1,,2,2,,,0,10,1,1,2,1,1,5,,,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,9,0,2,0,0,12000,40,1,1,,2,291,32,,1,,1,1,69,28,,,,1,1,,0,2,12000,12000,4,223,600,41,2,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,43,46,69,65,42,17,39,12,66,15,37,15,40,69,69,43,15,40,81,16,14,64,49,43,74,43,69,42,44,42,15,51,13,40,44,14,43,58,41,44,39,55,12,16,48,67,46,59,15,63,38,68,44,12,19,41,64,60,12,68,73,14,43,43,14,48,12,45,41,34,69,40,71,43,55,74,39,17,46,5080,446Z,4760,412031,N.A.,N.A.//,N.A.,N.A.////,42,1,41,4,1,1,0,1,20
P,2006000045626,2,600,41,1098342,41,39,1,1,,,2,,,0,15,1,1,2,1,1,5,,,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,9,0,1,0,0,35000,40,1,1,,4,999,999,,1,,1,1,67,25,,,,1,1,,0,,35000,35000,41,223,600,41,4,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,40,45,66,62,43,16,37,13,59,14,35,14,36,67,66,41,14,38,74,14,13,61,45,40,73,41,67,39,40,39,14,48,11,37,44,13,39,56,40,42,35,51,11,14,46,62,45,59,14,54,35,65,42,12,16,39,60,58,11,63,72,14,37,41,14,46,12,46,37,34,64,39,66,41,50,67,39,16,43,6170,484,7210,493031,N.A.,N.A.//,N.A.,N.A.////,42,1,49,5,1,1,0,1,20
P,2006000045626,3,600,41,1098342,53,18,1,,,,,,,0,,,,2,5,1,5,,,,,,,,,,,,2,5,2,2,3,0,0,2,0,2,5,7,0,1,0,0,0,,3,,,4,999,999,,,,6,1,,,,,,6,1,,0,,0,0,41,223,,,3,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,59,61,85,84,49,19,49,17,87,19,50,18,49,80,72,48,22,51,82,17,14,76,63,55,104,50,81,49,52,67,17,56,16,51,49,16,53,65,59,54,48,80,16,19,53,76,56,63,17,71,47,82,53,15,21,45,76,78,17,78,92,16,57,50,17,55,15,60,48,43,81,46,87,52,71,88,47,21,56,,,,,,,,,42,0,0,999,1,1,0,1,20
P,2006000045626,4,600,41,1098342,35,16,1,,,,,,,0,,,,2,5,1,,,,,,,,,,,,,2,5,2,2,3,0,0,2,0,2,5,6,0,1,0,0,0,,3,,,4,999,999,,,1,6,1,,,,,,6,1,1,1,,0,0,41,223,,,1,1,1,69,0,0,0,0,1,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,33,37,55,55,34,12,36,11,59,13,31,13,30,60,56,36,13,32,68,10,13,51,36,39,72,37,61,36,39,38,12,42,12,39,37,11,37,47,36,33,31,48,12,13,42,59,39,51,13,51,36,56,37,12,15,36,52,47,11,58,61,11,38,34,13,45,10,39,33,31,60,35,57,35,45,60,31,13,37,,,,,,,,,42,0,0,999,1,1,0,1,20
P,2006000047882,1,600,41,1098342,16,50,1,1,,2,1,4,1,0,25,1,1,2,1,1,5,,,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,12,-2000,2,0,0,60000,48,1,1,,1,32,999,,1,,1,1,99,55,,,,1,1,,0,4,58000,58000,41,323,600,41,2,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,19,28,16,4,15,18,6,9,25,28,24,19,18,13,16,17,4,6,17,32,11,5,19,24,16,16,22,17,5,5,4,13,19,17,16,15,19,29,6,6,15,24,18,6,17,14,4,18,27,23,25,18,16,12,14,17,4,6,27,25,16,6,18,20,11,13,31,11,5,6,6,17,22,16,15,14,18,29,2770,3315,0120,113031,N.A.,N.A.//,N.A.,N.A.////,16,1,11,1,1,1,0,1,21
P,2006000047882,2,600,41,1098342,17,54,1,,,,1,4,1,0,,,,2,1,1,3,0,0,0,0,1,0,0,0,0,0,0,2,5,2,2,3,8000,0,1,0,1,,12,0,1,0,0,0,,3,,,2,87,21,,,,6,1,,,,,,1,1,,0,,0,8000,41,323,,,2,1,1,69,0,0,0,0,1,0,1,0,,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,20,29,17,6,15,16,6,12,26,27,23,19,19,12,17,16,6,6,18,31,11,6,18,25,17,18,21,18,6,5,5,13,19,16,16,16,19,29,6,5,16,25,18,6,19,15,6,19,25,21,25,19,17,13,15,18,4,5,28,25,16,6,16,21,12,12,28,12,5,6,7,18,22,18,16,15,18,29,,,,,,,,,16,0,0,999,1,1,0,1,21
P,2006000047882,3,600,41,1098342,26,29,1,1,,,,,,0,,,,2,5,1,5,,,,,,,,,,,,2,1,2,1,2,0,0,2,0,1,,10,0,1,0,0,2000,45,1,6,,2,87,21,,,,3,1,,,,,,6,1,,0,,2000,2000,41,323,,,3,1,1,69,0,0,0,0,1,0,1,0,1,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,31,54,28,10,26,28,10,18,38,41,44,29,30,21,25,25,8,11,30,53,20,11,29,46,23,25,33,28,9,7,7,23,28,31,26,22,30,49,10,9,23,42,30,9,32,26,7,29,44,30,37,30,28,20,25,29,10,9,45,37,24,9,26,34,18,21,45,19,9,10,9,26,35,26,26,24,30,49,0770,23,6520,472211,N.A.,N.A.//,N.A.,N.A.////,16,0,0,999,1,1,0,1,21
P,2006000047882,4,600,41,1098342,18,5,1,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,5,,2,2,1,,2,,,,,,,,2,87,21,,,5,,1,,,,,,,1,5,0,,,,41,323,,,1,1,1,69,0,0,0,0,1,0,1,1,1,6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,20,33,18,5,17,20,6,10,28,29,27,19,18,13,16,18,4,6,20,34,14,6,19,29,18,18,22,17,6,6,6,15,21,18,17,17,20,31,6,6,15,26,18,6,19,14,6,18,29,24,28,21,18,12,16,18,6,7,31,25,16,6,18,23,11,14,32,12,6,6,8,18,24,18,17,14,22,29,,,,,,,,,16,0,0,999,1,1,0,1,21
